symbol,timeframe,filter,filter_description,box_bars,box_atr,signal_i,signal_time,direction,close,p0,p1,p2,wave1_atr,retrace,recovery,wave1_bars,adjust_bars,adjust_ratio,setup_age,box_high,box_low,box_width_atr,chase_atr,signal_body_ratio,ema_ok,upper_align,upper_oppose,upper_context,stop,pivots,entry_i,entry_time,entry,target_model,target,planned_rr,exit_i,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,sample,year
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,63937,2024-05-27 05:00:00,long,170.25,169.67,170.47,169.96,6.298337868589971,0.6374999999999795,0.5686274509803867,9,13,1.4444444444444444,1,170.21,169.96,1.968230583934338,0.3149168934294314,0.6875000000000999,True,1,0,H4順,169.93459647238078,63911-63920-63933,63938,2024-05-27 06:00:00,170.25,fixed_1_5R,170.72310529142885,1.500000000000045,63971,2024-05-28 15:00:00,170.72310529142885,TP,33,0.31540352761922463,1.500000000000045,1.460368230202342,IS_2014_2024,2024
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,64554,2024-07-02 03:00:00,long,173.54,173.06,173.65,173.21,3.8931784141594434,0.7457627118643986,0.7499999999999677,2,5,2.5,8,173.52,173.28,1.583665795590333,0.13197214963240272,0.5555555555555907,True,1,0,H4順,173.1796905747831,64536-64538-64543,64555,2024-07-02 04:00:00,173.53,fixed_1_5R,174.05546413782534,1.5,64556,2024-07-02 05:00:00,173.1796905747831,SL,1,0.3503094252168921,-1.0,-1.035682739601566,IS_2014_2024,2024
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,64667,2024-07-08 21:00:00,long,174.22,173.49,174.61,173.91,6.521216859491813,0.6250000000000127,0.44285714285713534,6,6,1.0,6,174.2,173.98,1.28095331168588,0.11645030106241291,0.8499999999999858,True,1,0,H4順,173.8756505825789,64646-64652-64658,64668,2024-07-08 22:00:00,174.19,fixed_1_5R,174.6615241261316,1.4999999999999547,64693,2024-07-09 23:00:00,174.6615241261316,TP,25,0.31434941742108435,1.4999999999999547,1.460235332699031,IS_2014_2024,2024
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,64881,2024-07-21 21:00:00,long,171.52,170.9,171.7,171.21,3.7035516485277933,0.6124999999999889,0.6326530612245194,5,5,1.0,2,171.45,171.21,1.1110654945582723,0.3240607692462888,0.4800000000000182,True,0,1,H4逆,171.1667982263556,64866-64871-64876,64882,2024-07-21 22:00:00,171.54,fixed_1_5R,172.09980266046657,1.5,64887,2024-07-22 03:00:00,171.1667982263556,SL,5,0.37320177364438223,-1.0,-1.0334939458564838,IS_2014_2024,2024
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,65728,2024-09-09 11:00:00,short,157.78,159.56,157.39,158.71,6.0659053046060825,0.6082949308755815,0.7045454545454481,9,12,1.3333333333333333,0,158.71,158.01,1.9567436466471568,0.6429300553268786,0.6530612244897699,True,1,0,H4順,158.78154744068794,65704-65713-65725,65729,2024-09-09 12:00:00,157.77,fixed_1_5R,156.2526788389681,1.5,65764,2024-09-10 23:00:00,156.2526788389681,TP,35,1.0115474406879343,1.5,1.487642695243747,IS_2014_2024,2024
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,66002,2024-09-24 23:00:00,long,160.41,159.22,161.08,159.87,6.301239707982697,0.6505376344086017,0.44628099173552765,6,14,2.3333333333333335,0,160.33,159.87,1.5583711105763816,0.2710210627088773,0.67999999999995,True,1,0,H4順,159.81096399800046,65979-65985-65999,66003,2024-09-25 00:00:00,160.47,fixed_1_5R,161.4585540029993,1.5,66012,2024-09-25 09:00:00,161.4585540029993,TP,9,0.6590360019995387,1.5,1.4810329026607603,IS_2014_2024,2024
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,66914,2025-01-23 05:00:00,long,163.051,162.421,163.214,162.715,4.222892325453786,0.6292559899117165,0.6733466933867486,3,7,2.3333333333333335,2,163.033,162.715,1.693417098983889,0.09585379805570039,0.2870370370368177,True,1,0,H4順,162.67744280275772,66899-66902-66909,66915,2025-01-23 06:00:00,163.05,fixed_1_5R,163.60883579586346,1.5000000000000382,66917,2025-01-23 08:00:00,162.67744280275772,SL,2,0.372557197242287,-1.0,-1.0335518950982967,OOS_2025_2026,2025
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,67863,2025-03-19 17:00:00,short,162.96,163.883,162.189,163.657,4.75642664204398,0.8665879574970503,0.4747956403269716,1,7,7.0,0,163.657,163.026,1.771726807042339,0.1853153237160044,0.6952141057934208,True,0,1,H4逆,163.7282299432951,67852-67853-67860,67864,2025-03-19 18:00:00,162.97,fixed_1_5R,161.83265508505735,1.4999999999999813,67870,2025-03-20 00:00:00,161.83265508505735,TP,6,0.7582299432951061,1.4999999999999813,1.4835142358719302,OOS_2025_2026,2025
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,68716,2025-05-08 06:00:00,long,162.925,161.849,163.015,162.379,5.477912164146912,0.5454545454545432,0.8584905660377742,11,10,0.9090909090909091,9,162.8,162.511,1.3577329463452383,0.5872547345783584,0.6240000000000236,True,1,0,H4順,162.3364290362802,68683-68694-68704,68717,2025-05-08 07:00:00,162.925,fixed_1_5R,163.80785644557972,1.5,68729,2025-05-08 19:00:00,163.80785644557972,TP,12,0.5885709637198033,1.5,1.4787621191487466,OOS_2025_2026,2025
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,68793,2025-05-13 11:00:00,long,164.511,163.686,164.92,164.133,6.268071856670386,0.6377633711507213,0.4803049555273146,10,10,1.0,8,164.487,164.139,1.767657217278147,0.12190739429505458,0.6599999999999052,True,1,0,H4順,164.09362585023857,68762-68772-68782,68794,2025-05-13 12:00:00,164.516,fixed_1_5R,165.14956122464213,1.5,68797,2025-05-13 15:00:00,165.14956122464213,TP,3,0.4223741497614242,1.5,1.4704053858242765,OOS_2025_2026,2025
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,68902,2025-05-20 00:00:00,long,163.107,162.144,163.383,162.708,6.440903666328272,0.5447941888619927,0.5911111111111025,10,10,1.0,0,163.008,162.708,1.55954083930472,0.5146484769704838,0.5950782997762629,True,0,1,H4逆,162.6695271376755,68879-68889-68899,68903,2025-05-20 01:00:00,163.106,fixed_1_5R,163.76070929348674,1.4999999999999674,68907,2025-05-20 05:00:00,162.6695271376755,SL,4,0.4364728623245071,-1.0,-1.0286386648036212,OOS_2025_2026,2025
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,69375,2025-06-16 17:00:00,long,167.15,166.359,167.213,166.674,3.471013358368669,0.6311475409836027,0.8831168831169023,1,4,4.0,3,167.106,166.674,1.755828771446428,0.1788344119066309,0.6558139534884526,True,1,0,H4順,166.62479246826055,69364-69365-69369,69376,2025-06-16 18:00:00,167.152,fixed_1_5R,167.94281129760913,1.4999999999999731,69416,2025-06-18 10:00:00,166.62479246826055,SL,40,0.5272075317394354,-1.0,-1.0237098281937418,OOS_2025_2026,2025
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,69569,2025-06-26 21:00:00,short,168.849,169.399,168.556,169.206,4.342980289004926,0.7710557532621417,0.5492307692307874,4,10,2.5,1,169.206,168.895,1.6022145550183347,0.23698350331473186,0.41290322580658645,True,0,1,H4逆,169.24482126760438,69551-69555-69565,69570,2025-06-26 22:00:00,168.902,fixed_1_5R,168.3877680985934,1.5,69572,2025-06-27 00:00:00,169.24482126760438,SL,2,0.3428212676043927,-1.0,-1.0364621485922902,OOS_2025_2026,2025
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,69843,2025-07-14 07:00:00,long,172.21,171.415,172.423,171.614,4.083863758904228,0.8025793650793548,0.7367119901112552,9,6,0.6666666666666666,7,172.176,171.725,1.8272049159382562,0.13774937282026295,0.9956236323850997,True,1,0,H4順,171.56463498395107,69818-69827-69833,69844,2025-07-14 08:00:00,172.211,fixed_1_5R,173.18054752407343,1.5,69888,2025-07-16 04:00:00,173.18054752407343,TP,44,0.6463650160489465,1.5,1.480661082067223,OOS_2025_2026,2025
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,69931,2025-07-17 23:00:00,long,172.429,171.839,172.672,171.939,4.377310791038647,0.8799519807923235,0.6684856753069663,10,10,1.0,6,172.397,172.046,1.8444610896213252,0.16815599677465035,0.8200000000000607,True,1,0,H4順,171.90094010250743,69902-69912-69922,69932,2025-07-18 00:00:00,172.428,fixed_1_5R,173.21858984623884,1.5,69992,2025-07-22 12:00:00,171.90094010250743,SL,60,0.5270598974925633,-1.0,-1.023716469531179,OOS_2025_2026,2025
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,70387,2025-08-13 23:00:00,short,172.309,172.807,172.23,172.6,3.5358449801130756,0.6412478336221936,0.7864864864864682,3,3,1.0,3,172.6,172.333,1.6361709006762213,0.14707154163382546,0.8596491228071006,True,0,1,H4逆,172.63263717743538,70375-70378-70381,70388,2025-08-14 00:00:00,172.311,fixed_1_5R,171.82854423384694,1.5,70388,2025-08-14 00:00:00,171.82854423384694,TP,0,0.32163717743537745,1.5,1.4611363334933503,OOS_2025_2026,2025
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,70824,2025-09-09 04:00:00,short,173.21,173.911,173.067,173.654,4.958440679947968,0.6954976303317455,0.7563884156729074,8,6,0.75,11,173.532,173.226,1.7977284929669977,0.09399887544919913,0.7857142857143414,True,0,1,H4逆,173.68804296045784,70796-70804-70810,70825,2025-09-09 05:00:00,173.21,fixed_1_5R,172.49293555931325,1.5000000000000298,70828,2025-09-09 08:00:00,172.49293555931325,TP,3,0.47804296045782735,1.5000000000000298,1.4738517224728025,OOS_2025_2026,2025
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,71027,2025-09-19 15:00:00,short,173.746,174.5,173.475,174.164,4.826976656767515,0.6721951219512089,0.6066763425253733,5,3,0.6,5,174.164,173.768,1.8648612254437664,0.1036034014135054,0.5113636363636376,True,0,1,H4逆,174.2064696481,71011-71016-71019,71028,2025-09-19 16:00:00,173.745,fixed_1_5R,173.05279552784998,1.5000000000000309,71046,2025-09-22 10:00:00,174.2064696481,SL,18,0.4614696481000067,-1.0,-1.027087371946247,OOS_2025_2026,2025
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,72137,2025-11-25 00:00:00,short,180.553,181.657,179.768,181.266,9.519086181387722,0.7930121757543581,0.4759679572763674,13,22,1.6923076923076923,8,180.851,180.605,1.2396480680897068,0.26203942902704475,0.6170212765957391,True,0,1,H4逆,181.3056886836405,72091-72104-72126,72138,2025-11-25 01:00:00,180.553,fixed_1_5R,179.4239669745392,1.5000000000000189,72175,2025-11-26 14:00:00,181.3056886836405,SL,37,0.752688683640514,-1.0,-1.016607131569363,OOS_2025_2026,2025
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,73926,2026-03-11 22:00:00,short,183.629,184.075,183.587,183.97,2.8357653402679532,0.7848360655737913,0.890339425587466,11,6,0.5454545454545454,0,183.97,183.675,1.7142433921701055,0.2673057492876735,0.8188679245283051,True,0,1,H4逆,184.0044175163629,73906-73917-73923,73927,2026-03-11 23:00:00,183.625,fixed_1_5R,183.05587372545563,1.5000000000000375,73958,2026-03-13 06:00:00,183.05587372545563,TP,31,0.3794175163629063,1.5000000000000375,1.467054762996186,OOS_2025_2026,2026
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,74984,2026-05-13 00:00:00,long,185.121,184.597,185.199,184.843,4.151449539332904,0.5913621262458816,0.7808988764045002,28,12,0.42857142857142855,0,185.111,184.843,1.8481536155169667,0.068960955803005,0.6510067114094484,True,0,1,H4逆,184.8139980817882,74941-74969-74981,74985,2026-05-13 01:00:00,185.123,fixed_1_5R,185.58650287731766,1.5,74991,2026-05-13 07:00:00,184.8139980817882,SL,6,0.30900191821177714,-1.0,-1.0404528233103771,OOS_2025_2026,2026
EURJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,75037,2026-05-15 05:00:00,short,184.506,185.045,184.029,184.845,7.271627231187848,0.803149606299222,0.4154411764705853,10,7,0.7,6,184.844,184.566,1.9896775297934826,0.4294268049914284,0.6217616580310729,True,1,0,H4順,184.8729442267239,75011-75021-75028,75038,2026-05-15 06:00:00,184.505,fixed_1_5R,183.95308365991417,1.4999999999999614,75060,2026-05-18 04:00:00,184.8729442267239,SL,22,0.3679442267238926,-1.0,-1.033972540108283,OOS_2025_2026,2026
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,986,2014-02-28 00:00:00,short,101.919,102.443,101.718,102.214,5.0669442329025385,0.6841379310344814,0.5947580645161383,7,6,0.8571428571428571,5,102.214,102.033,1.2649888360763495,0.7967333000702287,0.7075812274368131,True,1,0,H4順,102.242616853341,965-972-978,987,2014-02-28 01:00:00,101.919,fixed_1_5R,101.43357471998848,1.5,1000,2014-02-28 14:00:00,102.242616853341,SL,13,0.323616853341008,-1.0,-1.030900739243804,IS_2014_2024,2014
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,1082,2014-03-06 00:00:00,long,102.446,102.117,102.548,102.241,3.952355196427881,0.71229698375871,0.6677524429967324,8,5,0.625,2,102.389,102.241,1.3571892553858809,0.5227012672770281,0.6589147286820971,True,1,0,H4順,102.2191902193209,1064-1072-1077,1083,2014-03-06 01:00:00,102.444,fixed_1_5R,102.78121467101866,1.4999999999999685,1090,2014-03-06 08:00:00,102.78121467101866,TP,7,0.2248097806791094,1.4999999999999685,1.4555179495759045,IS_2014_2024,2014
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,1156,2014-03-11 01:00:00,long,103.341,102.934,103.405,103.154,4.446559607499087,0.5329087048832332,0.7450199203187015,4,3,0.75,8,103.334,103.164,1.6049153572714363,0.06608475000520685,0.8265306122447929,True,1,0,H4順,103.13281508214999,1138-1142-1145,1157,2014-03-11 02:00:00,103.344,fixed_1_5R,103.660777376775,1.5,1171,2014-03-11 16:00:00,103.13281508214999,SL,14,0.21118491785000515,-1.0,-1.04735186632548,IS_2014_2024,2014
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,1430,2014-03-26 11:00:00,long,102.379,102.198,102.401,102.26,2.819387685844033,0.6945812807881235,0.8439716312057253,9,4,0.4444444444444444,4,102.355,102.26,1.319417882537813,0.33332662295693777,0.590909090909179,True,1,0,H4順,102.2455997101059,1410-1419-1423,1431,2014-03-26 12:00:00,102.379,fixed_1_5R,102.57910043484115,1.5,1436,2014-03-26 17:00:00,102.2455997101059,SL,5,0.13340028989409802,-1.0,-1.0749623558384287,IS_2014_2024,2014
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,1926,2014-04-24 03:00:00,short,102.296,102.632,102.167,102.566,4.557221309582216,0.8580645161290279,0.6766917293232968,4,11,2.75,3,102.566,102.366,1.9600951869170955,0.6860333154209068,0.4029126213592096,True,1,0,H4順,102.58640717219602,1905-1909-1920,1927,2014-04-24 04:00:00,102.296,fixed_1_5R,101.86038924170599,1.5,1935,2014-04-24 12:00:00,102.58640717219602,SL,8,0.2904071721960122,-1.0,-1.034434411259104,IS_2014_2024,2014
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,2522,2014-05-28 23:00:00,short,101.721,101.975,101.638,101.886,4.3604808299558755,0.7359050445103813,0.6653225806451548,1,7,7.0,1,101.886,101.744,1.8373539402188026,0.29759958186638436,0.7027027027026197,True,0,0,H4中立,101.90145701096469,2510-2511-2518,2523,2014-05-29 00:00:00,101.721,fixed_1_5R,101.45031448355297,1.5,2538,2014-05-29 15:00:00,101.45031448355297,TP,15,0.18045701096468747,1.5,1.4445851399924399,IS_2014_2024,2014
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,2715,2014-06-10 00:00:00,short,102.45,102.649,102.375,102.593,4.477098564241903,0.7956204379562146,0.6559633027522861,7,8,1.1428571428571428,7,102.572,102.481,1.4869195961534616,0.5065330492389102,0.5538461538460732,True,0,1,H4逆,102.60524007003949,2690-2697-2705,2716,2014-06-10 01:00:00,102.45,fixed_1_5R,102.21713989494077,1.5000000000000457,2722,2014-06-10 07:00:00,102.21713989494077,TP,6,0.1552400700394827,1.5000000000000457,1.435583641533784,IS_2014_2024,2014
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,2835,2014-06-17 00:00:00,long,101.932,101.721,101.95,101.755,3.419608289948051,0.8515283842795112,0.9076923076923077,3,8,2.6666666666666665,6,101.885,101.812,1.0900934723416342,0.701841002740388,0.6760563380282141,True,0,1,H4逆,101.74160665312614,2815-2818-2826,2836,2014-06-17 01:00:00,101.933,fixed_1_5R,102.2200900203108,1.5,2849,2014-06-17 14:00:00,102.2200900203108,TP,13,0.19139334687386622,1.5,1.4477515798572602,IS_2014_2024,2014
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,3027,2014-06-27 00:00:00,short,101.546,101.816,101.488,101.744,4.293209310983373,0.7804878048780425,0.7734374999999731,8,7,0.875,1,101.744,101.603,1.8455564416118084,0.7460760083109705,0.6758620689655287,True,1,0,H4順,101.7592799445003,3008-3016-3023,3028,2014-06-27 01:00:00,101.546,fixed_1_5R,101.22608008324956,1.5,3100,2014-07-02 01:00:00,101.614,time_exit,72,0.2132799445003002,-0.3188297903927021,-0.36571652427394064,IS_2014_2024,2014
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,3679,2014-08-05 04:00:00,short,102.52,102.667,102.406,102.627,4.262262301679759,0.8467432950191306,0.4841628959276219,5,10,2.0,0,102.627,102.531,1.5677286626866613,0.17963557593302792,0.8815789473685933,True,0,1,H4逆,102.63924701726579,3661-3666-3676,3680,2014-08-05 05:00:00,102.52,fixed_1_5R,102.34112947410131,1.5,3684,2014-08-05 09:00:00,102.63924701726579,SL,4,0.11924701726579201,-1.0,-1.0838595398801607,IS_2014_2024,2014
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,6483,2015-01-19 11:00:00,long,117.403,116.311,117.762,116.921,5.45063579625905,0.5796002756719488,0.5731272294887072,3,11,3.6666666666666665,5,117.386,116.921,1.7467578533841563,0.06385996453236349,0.6648044692737342,True,0,1,H4逆,116.86775850472358,6461-6464-6475,6484,2015-01-19 12:00:00,117.403,fixed_1_5R,118.20586224291463,1.4999999999999867,6497,2015-01-20 01:00:00,118.20586224291463,TP,13,0.5352414952764235,1.4999999999999867,1.481316844661243,IS_2014_2024,2015
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,7055,2015-02-20 07:00:00,short,118.825,119.178,118.796,119.091,3.185129455017982,0.7722513089005094,0.9016949152542455,3,8,2.6666666666666665,4,119.091,118.856,1.9594382773016805,0.258479091899302,0.895833333333284,True,0,1,H4逆,119.11498646619515,7037-7040-7048,7056,2015-02-20 08:00:00,118.825,fixed_1_5R,118.39002030070728,1.5000000000000244,7062,2015-02-20 14:00:00,118.39002030070728,TP,6,0.28998646619514545,1.5000000000000244,1.4655156320527927,IS_2014_2024,2015
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,7289,2015-03-06 01:00:00,short,120.01,120.394,119.961,120.268,3.5221442694649268,0.7090069284064602,0.840390879478807,1,3,3.0,5,120.268,120.037,1.8790192292063876,0.2196256241929679,0.3040935672514319,True,0,1,H4逆,120.29258729494723,7277-7278-7281,7290,2015-03-06 02:00:00,120.009,fixed_1_5R,119.58361905757917,1.499999999999975,7301,2015-03-06 13:00:00,120.29258729494723,SL,11,0.2835872949472247,-1.0,-1.0352625106207662,IS_2014_2024,2015
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,7438,2015-03-16 05:00:00,short,121.169,121.566,121.135,121.458,3.206863230088525,0.7494199535962767,0.8947368421052864,2,4,2.0,6,121.446,121.222,1.6666760174938422,0.39434745056771253,0.772455089820447,True,0,1,H4逆,121.4848798491907,7423-7425-7429,7439,2015-03-16 06:00:00,121.17,fixed_1_5R,120.69768022621395,1.5,7457,2015-03-17 00:00:00,121.4848798491907,SL,18,0.314879849190703,-1.0,-1.0317581452915856,IS_2014_2024,2015
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,7970,2015-04-15 09:00:00,short,119.4,120.176,119.071,119.744,6.97997146528771,0.6090497737556556,0.5111441307577907,17,13,0.7647058823529411,2,119.744,119.463,1.7749972685483084,0.397953124265196,0.7700534759357334,True,1,0,H4順,119.77566202055397,7935-7952-7965,7971,2015-04-15 10:00:00,119.399,fixed_1_5R,118.83400696916905,1.5,7978,2015-04-15 17:00:00,118.83400696916905,TP,7,0.37666202055396525,1.5,1.4734509999567154,IS_2014_2024,2015
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,9248,2015-06-29 15:00:00,short,122.513,123.192,122.321,123.072,3.361689421704774,0.8622273249139024,0.744340878828221,4,3,0.75,4,123.072,122.62,1.7445276907124687,0.4129744754562693,0.6137339055793913,True,1,0,H4順,123.12381918319856,9234-9238-9241,9249,2015-06-29 16:00:00,122.513,fixed_1_5R,121.59677122520216,1.5000000000000115,9293,2015-07-01 12:00:00,123.12381918319856,SL,44,0.6108191831985579,-1.0,-1.0163714570122468,IS_2014_2024,2015
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,10055,2015-08-14 06:00:00,short,124.312,124.625,124.257,124.532,3.301424713276104,0.7472826086956391,0.8000000000000207,3,10,3.3333333333333335,2,124.532,124.364,1.507172151712954,0.4665056660064725,0.6249999999999861,True,0,1,H4逆,124.55429340554217,10037-10040-10050,10056,2015-08-14 07:00:00,124.311,fixed_1_5R,123.94605989168676,1.5000000000000293,10080,2015-08-17 07:00:00,124.55429340554217,SL,24,0.24329340554216117,-1.0,-1.041102634811275,IS_2014_2024,2015
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,10536,2015-09-11 07:00:00,short,120.561,121.325,120.461,120.965,4.12048634564347,0.583333333333336,0.8015873015872866,6,9,1.5,4,120.965,120.58,1.8360963461490152,0.09061254695276559,0.40857142857139656,True,1,0,H4順,121.00693679714112,10514-10520-10529,10537,2015-09-11 08:00:00,120.561,fixed_1_5R,119.89209480428833,1.5,10568,2015-09-14 15:00:00,119.89209480428833,TP,31,0.44593679714111545,1.5,1.4775752975217553,IS_2014_2024,2015
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,11297,2015-10-27 00:00:00,short,120.748,121.501,120.603,121.097,5.910754509743978,0.5501113585746037,0.7064777327935015,17,6,0.35294117647058826,1,121.097,120.864,1.5336367491873846,0.7635273086083425,0.8902439024390181,True,0,1,H4逆,121.12738529170919,11270-11287-11293,11298,2015-10-27 01:00:00,120.748,fixed_1_5R,120.17892206243623,1.5,11309,2015-10-27 12:00:00,120.17892206243623,TP,11,0.379385291709184,1.5,1.4736415717253046,IS_2014_2024,2015
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,11356,2015-10-29 11:00:00,long,120.934,120.291,121.256,120.588,5.632085265892693,0.6922279792746155,0.5179640718562879,7,5,0.7142857142857143,8,120.906,120.629,1.616671107411685,0.16341801807766576,0.625730994152019,True,1,0,H4順,120.55373205289187,11333-11340-11345,11357,2015-10-29 12:00:00,120.935,fixed_1_5R,121.50690192066219,1.4999999999999813,11372,2015-10-30 03:00:00,120.55373205289187,SL,15,0.38126794710812817,-1.0,-1.0262282735169315,IS_2014_2024,2015
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,11492,2015-11-06 04:00:00,long,121.772,121.388,122.001,121.519,5.096580516536357,0.7862969004893959,0.524896265560167,11,4,0.36363636363636365,9,121.762,121.632,1.0808408925770046,0.08314160712135348,0.7928571428571697,True,1,0,H4順,121.49494465551909,11465-11476-11480,11493,2015-11-06 05:00:00,121.773,fixed_1_5R,122.19008301672136,1.5000000000000255,11501,2015-11-06 13:00:00,122.19008301672136,TP,8,0.2780553444809044,1.5000000000000255,1.4640359367353555,IS_2014_2024,2015
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,11733,2015-11-20 05:00:00,short,122.796,123.377,122.621,123.051,6.159366827248497,0.5687830687830776,0.5930232558139336,9,9,1.0,1,123.051,122.827,1.824997578444029,0.2525666291595929,0.6966292134831299,True,0,1,H4逆,123.0755479777777,11711-11720-11729,11734,2015-11-20 06:00:00,122.796,fixed_1_5R,122.37667803333346,1.5,11753,2015-11-23 01:00:00,123.0755479777777,SL,19,0.27954797777769613,-1.0,-1.035772034838124,IS_2014_2024,2015
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,11848,2015-11-27 00:00:00,long,122.692,122.258,122.934,122.501,8.518115491860774,0.6405325443786857,0.4411085450346224,7,17,2.4285714285714284,13,122.662,122.539,1.5498937951167338,0.37802287685756086,0.44354838709673167,True,1,0,H4順,122.48512794471628,11808-11815-11832,11849,2015-11-27 01:00:00,122.692,fixed_1_5R,123.00230808292557,1.5000000000000344,11854,2015-11-27 06:00:00,122.48512794471628,SL,5,0.20687205528371067,-1.0,-1.0483390566515935,IS_2014_2024,2015
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,12794,2016-01-25 20:00:00,short,118.298,118.855,118.172,118.654,3.5712266582164767,0.7057101024890109,0.738589211618247,7,6,0.8571428571428571,2,118.654,118.33,1.6941104498713322,0.16731955060455858,0.8220338983051306,True,0,0,H4中立,118.69225016249969,12776-12783-12789,12795,2016-01-25 21:00:00,118.302,fixed_1_5R,117.71662475625048,1.5,12805,2016-01-26 07:00:00,117.71662475625048,TP,10,0.39025016249968303,1.5,1.4743754110544438,IS_2014_2024,2016
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,12919,2016-02-02 01:00:00,short,120.783,121.409,120.677,121.165,3.6286735053148,0.6666666666666666,0.7827868852459127,4,3,0.75,4,121.165,120.824,1.6904066466016088,0.20324537393155107,0.6086956521738929,True,0,1,H4逆,121.2053453217231,12905-12909-12912,12920,2016-02-02 02:00:00,120.783,fixed_1_5R,120.14948201741535,1.5,12935,2016-02-02 17:00:00,120.14948201741535,TP,15,0.4223453217230997,1.5,1.4763226926269895,IS_2014_2024,2016
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,13015,2016-02-08 01:00:00,long,117.209,116.292,117.428,116.801,4.774813745926466,0.5519366197183079,0.6507177033492891,1,8,8.0,0,117.121,116.801,1.345017956598981,0.3698799380647616,0.6976744186046512,True,0,1,H4逆,116.75341699214052,13003-13004-13012,13016,2016-02-08 02:00:00,117.209,fixed_1_5R,117.89237451178923,1.4999999999999845,13023,2016-02-08 09:00:00,116.75341699214052,SL,7,0.455583007859488,-1.0,-1.0219498967860432,IS_2014_2024,2016
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,14392,2016-04-27 09:00:00,long,111.31,110.67,111.474,111.027,5.3276585512768655,0.5559701492537333,0.6331096196867998,12,8,0.6666666666666666,3,111.266,111.027,1.583719395217899,0.29156340330368796,0.6440677966102212,True,1,0,H4順,110.99681788557724,14366-14378-14386,14393,2016-04-27 10:00:00,111.31,fixed_1_5R,111.77977317163413,1.4999999999999774,14408,2016-04-28 01:00:00,111.77977317163413,TP,15,0.3131821144227587,1.4999999999999774,1.4680696963859845,IS_2014_2024,2016
USDJPY,H1,base,H1 WaveBox base cross-symbol,8,2.0,15035,2016-06-03 04:00:00,short,108.612,109.313,108.523,109.135,4.013120482910931,0.7746835443038027,0.8545751633986972,7,12,1.7142857142857142,0,109.135,108.745,1.981160744728168,0.6756266129458086,0.5456790123456865,True,1,0,H4順,109.17437085882989,15013-15020-15032,15036,2016-06-03 05:00:00,108.612,fixed_1_5R,107.76844371175515,1.5,15043,2016-06-03 12:00:00,107.76844371175515,TP,7,0.5623708588298939,1.5,1.4822181397862657,IS_2014_2024,2016
