symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,open,high,low,close,atr,body_ratio,ema20,ema50,ema200,ema20_slope_10_atr,rsi14,adx14,bb_width_atr,bb_pos,donchian20_high_prev,donchian55_high_prev,donchian20_break,donchian55_break,atr50,atr_ratio_50,atr_pctile_252,close_location,range5_atr,macd,macd_signal,macd_hist,macd_hist_slope3,stoch_k14,stoch_d3,cci20,roc10,williams_r14,chop14,aroon_up25,aroon_down25,ichi_tenkan,ichi_kijun,ichi_cloud_top,ichi_cloud_bottom,kc_mid,kc_pos,bb_kc_width_ratio,year,month
GBPJPY,H4,REC10_T5_STAG_OR_REBREAK,V候補後トリガー,2026-01-12 00:00:00,long,rebreak,20379,20393,20398,212.145,210.304,4.304108785995575,14,0.3074363418568268,5,0.35714285714285715,11,1.0271591526344284,0.618,0.8,212.195,2026-01-12 04:00:00,212.197,210.19706729386172,216.19086541227654,2026-01-26 04:00:00,210.19706729386172,SL,62,1.9999327061382814,-1.0,-1.010000336480621,211.8,212.243,211.642,212.195,0.4277308245530718,0.6572379367720174,211.39776706044427,211.122930156985,208.9416726011399,0.7358876542363016,64.82974082718752,16.173421793223977,4.207388278814541,1.0301368511634639,212.057,212.145,True,True,0.44288228046775235,0.9657889769293134,9.523809523809524,0.9201331114808621,2.197643812512663,0.1844228170920701,0.0742823739752885,0.11014044311678159,0.03198805557112541,97.52449716348623,85.00864109670913,134.0704347559202,0.6426674255359366,-2.4755028365137695,44.55508908191411,100.0,56.0,211.2935,211.2735,211.2835,211.2735,211.39776706044427,0.9659664991345617,1.0518470697036353,2026,2026-01
SILVER,H4,REC10_T5_STAG_OR_REBREAK,V候補後トリガー,2026-01-13 12:00:00,long,rebreak,18391,18401,18407,82.751,73.827,4.828045990122099,10,0.4828045990122099,6,0.6,19,1.6640519946212458,0.618,0.8,88.677,2026-01-13 16:00:00,88.679,73.36490829570296,119.3011834085941,2026-01-28 20:00:00,119.3011834085941,TP,69,15.314091704297041,1.9996082039917324,1.9973227272768337,85.774,89.109,85.427,88.677,1.8483668171881524,0.7884302009777336,82.5692130167453,74.55947792848752,52.604090791116974,2.726754070721042,78.05260718562064,45.78423305121782,8.674889828491656,0.9383300543413168,86.234,86.234,True,True,1.999760942555404,0.924293888261568,86.11111111111111,0.8826724606192315,3.1130184476874154,3.2752879634034002,3.124732673585674,0.15055528981772603,0.03798070201323833,96.36271785804506,93.63277217159994,119.97492016278184,8.679453397879788,-3.6372821419549393,29.36930579457343,100.0,24.0,86.1,81.46799999999999,83.78399999999999,62.9315,82.5692130167453,1.326105906908978,2.168722457122914,2026,2026-01
EURJPY,H4,REC10_T5_STAG_OR_REBREAK,V候補後トリガー,2026-02-03 08:00:00,long,stagnation,18898,18908,18910,183.766,182.082,3.5294823233515937,10,0.3529482323351594,2,0.2,18,1.031472684085509,0.618,0.8,183.819,2026-02-03 12:00:00,183.822,181.9627190512856,187.53156189742876,2026-02-11 12:00:00,181.9627190512856,SL,37,1.8592809487143995,-1.0,-1.0067230291412559,183.608,183.896,183.555,183.819,0.47712379485750545,0.6187683284457385,183.5479830814083,183.680113136166,183.41112956834698,0.3198160175281542,54.99451543656184,16.83884214019099,2.9905349244714827,0.7401434698763296,184.276,186.873,False,False,0.6000576259353743,0.7951299579165607,82.14285714285714,0.7741935483870888,1.1695078007305026,0.03338659201537553,-0.006198234127901925,0.03958482614327745,0.00928424474890623,58.150183150181626,47.70363921536085,68.85618880872117,0.23939360889955186,-41.849816849818374,64.50210257566614,68.0,28.0,183.73000000000002,183.179,184.331,183.4545,183.5479830814083,0.6420055557450444,0.7476337311178707,2026,2026-02
AUDJPY,H4,REC10_T5_STAG_OR_REBREAK,V候補後トリガー,2026-02-04 00:00:00,long,rebreak,18622,18624,18626,108.573,106.519,3.6574880663203366,2,1.8287440331601683,2,1.0,22,1.5710808179162652,0.618,0.8,109.746,2026-02-04 04:00:00,109.748,106.37860309625383,116.48079380749233,2026-03-17 04:00:00,112.532,max_hold,180,3.3693969037461784,0.8262606275041898,0.8225507647729424,109.418,109.849,109.342,109.746,0.5615876149847404,0.6469428007889261,108.55138235964652,107.83874350661897,103.935736883013,1.6932254940550315,70.82946331797027,20.10336327849213,5.4375713805861565,0.9546001215136135,109.555,109.555,True,True,0.5263311784501863,1.0669852708296113,86.5079365079365,0.796844181459551,1.8198407029111132,0.5361948471845466,0.3997353251877332,0.13645952199681338,-0.010345601782763392,96.56093489148553,92.12774097765045,142.1132241042898,1.9281136806909904,-3.4390651085144737,35.77096687898663,100.0,12.0,108.9185,108.184,108.55125,107.95750000000001,108.55138235964652,1.0318037686719357,1.3593928451465391,2026,2026-02
XAUUSD,H4,REC10_T5_STAG_OR_REBREAK,V候補後トリガー,2026-02-09 12:00:00,long,stagnation+rebreak,18517,18527,18530,5091.395,4654.355,4.472340131515316,10,0.4472340131515316,3,0.3,10,0.925132710964671,0.618,0.8,5058.675,2026-02-09 16:00:00,5058.705,4629.92483664322,5916.17532671356,2026-03-19 12:00:00,4629.92483664322,SL,172,428.78016335677967,-1.0,-1.0008162691045672,5010.615,5060.045,4994.855,5058.675,97.7206534271183,0.7372296364473082,4952.719068409996,4950.5962529249855,4577.224557192619,0.6191554238787219,58.5911437395653,17.98759902809918,3.7197087993604794,0.8775742206818551,5091.395,5596.805,False,False,130.77349033435655,0.7472512447076999,82.53968253968253,0.9789845068262022,0.997128002962781,22.19008438925448,-0.9049522386769725,23.095036627931453,-0.3917996739109846,99.66230372944861,93.35326886535177,111.9103605245597,4.864847496732483,-0.3376962705513789,40.29401624778895,20.0,60.0,4944.3099999999995,4872.875,4998.9215,4908.5925,4952.719068409996,0.7710684176631813,0.9299271998401198,2026,2026-02
GBPJPY,H4,REC10_T5_STAG_OR_REBREAK,V候補後トリガー,2026-02-19 00:00:00,long,rebreak,20561,20568,20574,209.678,207.229,3.812738810402139,7,0.5446769729145913,6,0.8571428571428571,9,0.8436096365863568,0.618,0.8,209.295,2026-02-19 04:00:00,209.294,207.06841989460972,213.74816021078053,2026-04-01 04:00:00,210.548,max_hold,180,2.225580105390293,0.5634486024398033,0.5544621813482675,208.745,209.449,208.639,209.295,0.6423204215611301,0.6790123456789894,208.67470443489725,209.49027274092128,210.6514339527437,-0.27605193660046895,56.10479344020108,23.416799174641685,3.7922340833068335,0.793534514959688,209.678,214.41,False,False,0.7927717478557436,0.8102211302287853,59.523809523809526,0.8098765432098465,1.8184070765821774,-0.1570131323021826,-0.354055292105878,0.19704215980369538,0.04772868206467473,91.41592920353905,76.96165191740347,78.20626384791139,0.758717305590717,-8.584070796460956,52.07024273390389,36.0,64.0,208.53300000000002,208.45350000000002,210.8195,208.49325000000002,208.67470443489725,0.7414276209664731,0.9480585208267084,2026,2026-02
EURJPY,H4,REC10_T5_STAG_OR_REBREAK,V候補後トリガー,2026-03-24 16:00:00,long,stagnation,19119,19125,19129,183.827,182.049,4.120164860946491,6,0.6866941434910819,4,0.6666666666666666,20,1.205286839145113,0.618,0.8,184.192,2026-03-24 20:00:00,184.194,181.94111596744267,188.69376806511468,2026-05-04 20:00:00,183.816,max_hold,180,2.2528840325573185,-0.16778493457157953,-0.1733333781751322,183.965,184.226,183.87,184.192,0.4315361302293973,0.6376404494382228,183.77203594487858,183.48701385403893,183.31102265487172,0.7837916430684307,61.23732843956854,15.213835361212693,4.296121062488367,0.7400574185236221,184.333,184.333,False,False,0.4338746362836907,0.9946101803176981,15.476190476190476,0.9044943820224934,1.4042856612674708,0.23130711972450513,0.2201357625476572,0.011171357176847918,-0.00766927905472381,87.7604166666673,75.736209145619,54.541344545412386,0.03693163302991298,-12.239583333332703,62.595274749649036,60.0,20.0,183.71050000000002,183.191,183.45075000000003,183.1005,183.77203594487858,0.7432959987024574,1.0740302656220917,2026,2026-03
SILVER,H4,REC10_T5_STAG_OR_REBREAK,V候補後トリガー,2026-03-24 20:00:00,long,rebreak,18708,18716,18720,74.353,60.683,4.763862796477056,8,0.595482849559632,4,0.5,10,0.8810534016093642,0.618,0.8,72.727,2026-03-25 00:00:00,72.714,59.965619977525954,98.2497600449481,2026-05-06 00:00:00,75.496,max_hold,180,12.748380022474045,0.21822380530668406,0.21547835843905888,69.483,72.884,69.313,72.727,2.8695200898961977,0.9084290114813782,70.21254069017068,73.99941314454577,79.65530299390049,-0.3905656617363566,54.67618803193311,37.928405399848685,3.6704909804100545,0.8289375115044015,74.353,87.393,False,False,2.302367433910381,1.246334554438409,58.333333333333336,0.9560347241669009,2.4694024708000315,-1.2924878089062588,-2.144520710607163,0.8520329017009041,0.25540601849096056,98.7132202278502,87.17024812512902,47.15329240623016,13.933232027321306,-1.2867797721497949,48.71004210815482,4.0,60.0,69.34100000000001,68.605,73.1245,68.97300000000001,70.21254069017068,0.719066187991062,0.9176227451025136,2026,2026-03
USDJPY,H4,REC10_T5_STAG_OR_REBREAK,V候補後トリガー,2026-03-26 08:00:00,long,stagnation,19353,19358,19363,159.899,157.506,6.001507294685995,5,1.200301458937199,5,1.0,29,0.8980359381529462,0.618,0.8,159.655,2026-03-26 12:00:00,159.654,157.40631670868254,164.15236658263493,2026-04-30 08:00:00,157.40631670868254,SL,154,2.2476832913174576,-1.0,-1.0044490253758702,159.495,159.669,159.422,159.655,0.39873316526980995,0.647773279352176,159.13388709869199,158.94825921495485,157.62540037528288,0.6992161410455232,60.63115851577859,12.219765162340828,3.91179840766516,0.9157039778833154,159.655,159.899,False,False,0.43213915805976916,0.9226962144788119,9.920634920634921,0.9433198380566429,1.366828865693256,0.15857084140361621,0.06979747335322752,0.0887733680503887,0.014024786011144152,98.92473118279494,96.24164856357521,144.74639008121153,0.42079176782860994,-1.0752688172050522,50.86404234706244,100.0,36.0,159.121,158.844,158.98250000000002,158.7025,159.13388709869199,0.8267303466940127,0.97794960191629,2026,2026-03
AUDJPY,H4,REC10_T5_STAG_OR_REBREAK,V候補後トリガー,2026-04-15 04:00:00,long,rebreak,18940,18943,18944,112.864,111.458,4.170834179704823,3,1.3902780599016074,1,0.3333333333333333,14,1.4665718349928798,0.618,0.8,113.52,2026-04-15 08:00:00,113.52,111.37372429282603,117.81255141434794,2026-04-30 08:00:00,111.37372429282603,SL,68,2.14627570717397,-1.0,-1.005824042064217,113.361,113.604,113.352,113.52,0.337102828695892,0.6309523809523602,112.84446666819376,112.09200712643955,110.93275812607807,1.8059131633972838,68.39083177280894,30.1660767792839,4.593274162477038,0.9421321842120458,113.413,113.413,True,True,0.3492241740702011,0.965290646311694,5.952380952380952,0.6666666666666479,1.8836982248311327,0.41798509256092586,0.40950947019188555,0.008475622369040314,0.008519737763654611,94.54545454545436,93.79989149810136,91.86574946820258,0.6311609105737137,-5.454545454545639,40.900245501585125,100.0,44.0,113.10900000000001,112.531,112.82000000000001,111.649,112.84446666819376,1.0009846212353002,1.1483185406192595,2026,2026-04
GBPJPY,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-01-21 20:00:00,long,rebreak,18816,18830,18840,192.986,189.325,4.9751067893398995,14,0.35536477066713573,10,0.7142857142857143,17,0.7711007921332986,0.618,0.8,192.148,2025-01-22 00:00:00,192.149,189.14103409961749,198.16193180076502,2025-02-06 12:00:00,189.14103409961749,SL,71,3.0079659003825157,-1.0,-1.0066490115454563,191.755,192.28,191.747,192.148,0.7358636015299975,0.7373358348968297,191.09917727892824,191.80589603012197,193.2367788916911,0.6024150251485682,59.60188975311283,28.697574852020704,4.046696283327351,0.9849022763312254,192.006,195.604,True,False,0.811011754167349,0.9073402422946326,42.06349206349206,0.7523452157598345,2.3238002211885456,0.034997190525189126,-0.19397811599630935,0.22897530652149847,0.05449361268732192,94.50686641697855,81.84477532824498,106.42416875643487,0.8418003190864054,-5.493133583021451,52.241028868051586,100.0,32.0,191.3745,190.8025,192.0445,191.0885,191.09917727892824,0.8563237531014776,1.0116740708318377,2025,2025-01
EURJPY,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-01-24 08:00:00,long,rebreak,17238,17249,17260,162.89,159.616,5.234472838976287,11,0.4758611671796625,11,1.0,34,1.24129505192426,0.618,0.8,163.68,2025-01-24 12:00:00,163.68,159.4596327735039,172.12073445299222,2025-02-02 20:00:00,159.4596327735039,SL,34,4.2203672264961085,-1.0,-1.002961827568348,162.545,163.758,162.262,163.68,0.6254689059844798,0.7586898395722007,162.45553220532753,162.06635473258348,162.0600548393121,0.8566724664128849,68.96861756854574,26.87311766905274,3.6297442538129774,1.027244914627854,163.255,163.255,True,True,0.5848936326870807,1.0693720550709207,70.23809523809523,0.9478609625668433,2.952984524614944,0.3766619294753468,0.36348125930645675,0.013180670168890074,0.03660099787107357,95.77693557119639,61.08589540119692,67.86980233198679,0.36114807070899424,-4.223064428803606,56.61037575077604,100.0,4.0,162.8345,162.11950000000002,162.477,161.687,162.45553220532753,0.989419930773852,0.9074360634532443,2025,2025-01
XAUUSD,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-01-30 04:00:00,long,rebreak,17660,17668,17674,2785.825,2730.529,5.463462493892948,8,0.6829328117366185,6,0.75,15,0.6943721064814871,0.618,0.8,2768.925,2025-01-30 08:00:00,2768.955,2727.9987364509316,2850.7775270981374,2025-02-05 00:00:00,2850.7775270981374,TP,23,40.95626354906835,1.997802533917885,1.989256832487368,2761.585,2769.308,2758.475,2768.925,10.121054196273816,0.6775593095172241,2757.112931354086,2744.895903284898,2695.2395853648895,0.6383574365130896,60.67818411673947,14.67259695007492,4.1653031075533,0.84629505145773,2772.415,2785.825,False,False,11.128774149928436,0.9094491504564229,8.333333333333332,0.9646450660020486,2.4017260977566215,3.574413943253603,3.0505641053605306,0.5238498378930725,1.0704076007595171,98.8921029794625,89.32179406973769,93.94319593010205,0.5000457325704533,-1.1078970205374863,47.45693746014023,8.0,40.0,2757.154,2758.1769999999997,2757.6655,2737.5665,2757.112931354086,0.7917697212377061,1.041325776888325,2025,2025-01
CHFJPY,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-02-13 04:00:00,long,rebreak,17833,17852,17870,171.042,165.864,9.094270168072377,19,0.47864579831959886,18,0.9473684210526315,22,0.7342603321745838,0.618,0.8,169.666,2025-02-13 08:00:00,169.67,165.72165762660705,177.55468474678588,2025-02-23 20:00:00,165.72165762660705,SL,41,3.948342373392933,-1.0,-1.005065416853097,169.109,169.743,168.913,169.666,0.5693694935717449,0.671084337349396,168.16306508629248,168.44520094936905,170.56836208972084,1.7007632678764486,69.82897361711908,35.506347824129065,7.528329121282408,0.9688548804683004,169.467,171.042,True,False,0.6327683733886115,0.8998071293017509,63.888888888888886,0.9072289156626511,2.720553204006215,0.3643509904678979,0.03285428029098413,0.33149671017691373,-0.03482569422472814,97.68768768768773,88.35824036216917,126.40062967335473,1.6170956961297334,-2.312312312312269,29.90232987337759,100.0,12.0,168.2235,167.80349999999999,168.453,168.0135,168.16306508629248,1.159911942366011,1.882082280320602,2025,2025-02
AUDJPY,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-03-17 04:00:00,long,stagnation,17961,17980,17990,94.718,91.817,6.981397000127534,19,0.36744194737513336,10,0.5263157894736842,26,0.8662530162013086,0.618,0.8,94.33,2025-03-17 08:00:00,94.332,91.71311678006754,99.56376643986492,2025-04-04 00:00:00,91.71311678006754,SL,84,2.6188832199324565,-1.0,-1.0047730268783466,94.12,94.393,94.117,94.33,0.41553287972980424,0.760869565217379,93.62933466169332,93.52660867908617,94.7455315184845,1.1465397421228976,66.67329546631805,17.484369887478657,4.2822601256627255,0.9288195314764799,94.239,94.718,True,False,0.5668926415257372,0.7330010116402946,38.492063492063494,0.7717391304347708,1.8193506143041702,0.24922791001831968,0.14465459840449138,0.1045733116138283,0.004203537851215036,96.6110812264657,92.40469752966771,106.30296539422099,1.6443256756174307,-3.3889187735342965,38.86002167524632,100.0,8.0,93.65350000000001,93.256,93.45475,93.2675,93.62933466169332,0.9215462677479821,1.0705650314156814,2025,2025-03
CHFJPY,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-03-27 08:00:00,long,stagnation,18023,18033,18043,171.027,167.908,6.331096649429786,10,0.6331096649429785,10,1.0,28,0.9541519717858286,0.618,0.8,170.884,2025-03-27 12:00:00,170.887,167.78483808300885,177.08232383398226,2025-05-07 12:00:00,174.644,max_hold,180,3.1021619169911503,1.2110908780815657,1.2046437613497025,170.272,170.885,170.203,170.884,0.49264766796458787,0.8973607038123249,170.1129841436964,169.61263353523225,168.87273350989935,0.6023072592995762,63.918899641418506,12.422362117349001,2.780683836397378,0.9818244026593104,170.939,171.027,False,False,0.5557956423099563,0.886382746574051,7.936507936507936,0.998533724340169,2.00346020935786,0.24640959134436002,0.23288045622105089,0.013529135123309138,0.0365839774631265,99.91735537190043,60.89017330962093,58.22646301082109,0.6218055915396592,-0.08264462809956957,62.1934537318873,44.0,4.0,170.3195,169.688,170.00375,169.46749999999997,170.1129841436964,0.8912612940446365,0.6951709590993445,2025,2025-03
SILVER,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-03-27 08:00:00,long,stagnation+rebreak,17892,17910,17923,34.226,32.644,6.409428189635403,18,0.3560793438686335,13,0.7222222222222222,24,0.905815423514538,0.618,0.8,34.077,2025-03-27 12:00:00,34.078,32.58229402743921,37.06641194512157,2025-04-03 08:00:00,32.58229402743921,SL,30,1.495705972560792,-1.0,-1.0234003210805398,33.734,34.086,33.632,34.077,0.24682389024316256,0.7555066079295065,33.56459260754091,33.43031208928919,32.694130371792575,1.1676689886118925,69.22766703599308,30.720871890030438,5.520016632624886,0.960743420384712,33.917,34.226,True,False,0.2699558246811121,0.9143121491626477,3.1746031746031744,0.9801762114537438,2.4146771182191378,0.1325940749807515,0.0725023026471017,0.06009177233364979,0.00915188785495881,99.10979228486643,86.79414428273287,97.65515814311675,1.3653399964304702,-0.8902077151335687,46.1350468678713,100.0,4.0,33.788,33.364999999999995,33.576499999999996,33.435,33.56459260754091,1.0190010091347723,1.3800041581562215,2025,2025-03
XAUUSD,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-04-10 00:00:00,long,rebreak,17969,17978,17989,3136.435,2956.125,5.02851352420142,9,0.5587237249112689,11,1.2222222222222223,14,0.9371083134601511,0.618,0.8,3125.095,2025-04-10 04:00:00,3125.095,2947.1606212063366,3480.963757587326,2025-04-22 00:00:00,3480.963757587326,TP,43,177.9343787936632,2.0,1.9980329827075982,3086.495,3131.615,3078.105,3125.095,35.85751517465294,0.7213604933657275,3050.591859237556,3055.060370580471,2999.3559020826447,0.44509276944746906,65.64739418723366,28.039792240272423,4.9160379718125835,1.069748200034683,3099.465,3167.548,True,False,26.17934959719961,1.3696870138625825,98.4126984126984,0.8781536161465144,2.6769841561094414,7.518932060035695,-8.855011495753528,16.373943555789225,4.756153105085744,95.98695143718841,94.18113022419067,100.37134166204083,3.5765125439772394,-4.01304856281159,39.52662312543538,8.0,44.0,3050.6099999999997,3046.2799999999997,3061.8365,3048.4449999999997,3050.591859237556,1.019438814984514,1.2290094929531459,2025,2025-04
AUDJPY,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-04-15 00:00:00,long,stagnation+rebreak,18114,18124,18126,91.319,88.284,3.527506630764055,10,0.35275066307640546,2,0.2,11,0.8731466227347593,0.618,0.8,90.934,2025-04-15 04:00:00,90.934,88.0689047274971,96.6641905450058,2025-05-26 04:00:00,93.036,max_hold,180,2.8650952725028986,0.7336579764636352,0.7292951198005585,90.491,91.005,90.491,90.934,0.8603810900116206,0.8618677042801585,90.02510857411396,90.23763974421671,92.53965204132052,0.874497525346563,58.61864979589392,11.8427458773457,2.6737977147774465,0.8909393032364953,91.104,95.306,False,False,1.060108535426134,0.8115971726100398,83.33333333333334,0.8618677042801585,1.0286139598768238,0.3205207359763591,0.19774895354207994,0.12277178243427916,-0.006529667543205775,97.39066519661895,91.81635695977809,58.13909882750347,1.4446836756322634,-2.609334803381045,49.21004956852819,16.0,4.0,90.2825,88.68100000000001,90.6745,89.48175,90.02510857411396,0.7640955956719606,0.6684494286943616,2025,2025-04
SILVER,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-04-16 04:00:00,long,stagnation,17941,17975,18003,34.579,28.108,18.121052553625827,34,0.5329721339301713,28,0.8235294117647058,45,0.728944521712255,0.618,0.8,32.825,2025-04-16 08:00:00,32.833,28.01872538445476,42.437549231090486,2025-05-28 08:00:00,33.246,max_hold,180,4.814274615545237,0.08578654791864834,0.07851650148486389,32.391,32.861,32.355,32.825,0.35709846218095226,0.8577075098814316,32.07932564180857,31.807240785448137,32.252323453136675,1.4805923618252115,70.25724475311563,14.103260166762535,3.6397377019543034,1.017447758252068,32.485,33.21,True,False,0.5389318754277782,0.6626040849736429,77.77777777777779,0.9288537549407229,2.1926725621216065,0.34742925533207014,0.3325047598313445,0.014924495500725665,0.013772982548579948,96.85589519650703,94.24496140819507,50.95947564758314,2.757951414976212,-3.1441048034929593,49.74977619090038,100.0,8.0,32.4695,31.708999999999996,32.08924999999999,30.484499999999997,32.07932564180857,1.0220369430025518,0.9099344254885758,2025,2025-04
USDJPY,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-05-11 20:00:00,long,stagnation,17946,17962,17973,145.924,142.353,6.102859219822241,16,0.38142870123889006,11,0.6875,21,0.9759171100532028,0.618,0.8,145.838,2025-05-12 00:00:00,145.836,142.20671610783674,153.1005677843265,2025-05-27 00:00:00,142.20671610783674,SL,68,3.629283892163272,-1.0,-1.002755364500855,146.213,146.233,145.698,145.838,0.5851355686530175,0.7009345794392569,144.82945275889665,144.22236427432466,144.90245751453577,1.8651009885258532,67.0423759124016,21.281432169010262,7.072522283025489,0.8072938357329231,146.185,146.185,False,False,0.5871001589227085,0.9966537391621629,51.19047619047619,0.26168224299063036,2.4096979837438655,0.4842719307937102,0.39932832262246154,0.08494360817124869,-0.043370270961055446,85.84229390680963,77.26878372383572,91.50791706579541,0.8261720235337888,-14.157706093190372,41.63801962235794,100.0,16.0,145.52800000000002,144.293,144.9105,144.1005,144.82945275889665,0.9309032364179396,1.7681305707563721,2025,2025-05
CHFJPY,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-05-12 08:00:00,long,stagnation,18222,18238,18247,176.17,172.498,6.969732097984402,16,0.43560825612402515,9,0.5625,22,0.8385076252723339,0.618,0.8,175.577,2025-05-12 12:00:00,175.579,172.3662876203713,181.99842475925738,2025-06-23 12:00:00,180.069,max_hold,180,3.212712379628698,1.397572975554974,1.3913477061761155,174.955,175.615,174.841,175.577,0.5268495185147667,0.8036175710594121,174.83980402832083,174.48651809215224,173.0417611837532,0.4298205458851284,65.19956701997504,14.09405052202545,3.316550994819647,0.8998687604630194,175.619,176.17,False,False,0.6061450636195298,0.869180580913654,15.476190476190476,0.9509043927648438,1.6930830695539387,0.2050274816798776,0.1836436791266335,0.021383802553244097,0.03631020550241229,96.48241206030134,63.96908288720304,62.70463984960239,0.0644006747822834,-3.51758793969866,66.77201706193716,52.0,12.0,175.0645,174.05849999999998,174.5615,174.334,174.83980402832083,0.8498133460183231,0.8291377487049117,2025,2025-05
EURJPY,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-05-13 12:00:00,long,stagnation+rebreak,17715,17731,17743,164.634,161.594,7.095490538205662,16,0.4434681586378539,12,0.75,31,1.157565789473689,0.618,0.8,165.113,2025-05-13 16:00:00,165.115,161.48688971693954,172.3652205661209,2025-05-23 08:00:00,161.48688971693954,SL,47,3.6281102830604652,-1.0,-1.0034453197463018,164.516,165.209,164.457,165.113,0.4284411322418253,0.7938829787234054,164.03662496603997,163.49766978900647,162.43916356149185,1.7489548996268085,73.31283614368334,32.389614492006515,4.697230482725326,1.0571216814196047,164.92,164.92,True,True,0.4491088847006732,0.9539805308625261,5.952380952380952,0.8723404255319117,2.5114302036543634,0.42683525419124635,0.35005843329224484,0.07677682089900151,0.0023330687824566487,94.94204425711254,79.8706983395118,82.90745141581358,0.833597967608779,-5.057955742887452,41.96684924894904,100.0,4.0,164.4475,163.79399999999998,164.12075,163.4015,164.03662496603997,1.1280763872552766,1.1743076206813314,2025,2025-05
XAUUSD,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-05-23 04:00:00,long,stagnation,18120,18142,18163,3347.365,3120.205,9.070452085080445,22,0.4122932765945657,21,0.9545454545454546,37,0.9189249867934499,0.618,0.8,3328.948,2025-05-23 08:00:00,3328.948,3113.94401108045,3758.9559778391,2025-07-03 08:00:00,3345.875,max_hold,180,215.00398891955,0.07872877189424547,0.07710089511968539,3301.848,3334.135,3301.748,3328.948,25.043955678200927,0.8367554883132049,3293.344443125186,3273.335508082496,3237.338049712785,1.2507242719592864,63.82649845929817,18.466758217214906,5.415886710422553,0.7481121668045911,3345.198,3345.198,False,False,27.51390075517104,0.9102291929105725,19.444444444444446,0.8398431469416641,2.2099543982253156,18.904737738653694,20.286342143283246,-1.3816044046295524,-0.42766217374147786,75.53042509298426,48.504101766429045,44.48887806447653,0.5200612973601304,-24.469574907015744,61.05795699157398,72.0,24.0,3311.9935,3274.7015,3293.3475,3232.7015,3293.344443125186,0.8554106760559026,1.3539716776056383,2025,2025-05
EURJPY,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-05-27 04:00:00,long,rebreak,17801,17811,17815,163.404,161.078,5.190143935139197,10,0.5190143935139196,4,0.4,11,0.8314703353396401,0.618,0.8,163.012,2025-05-27 08:00:00,163.011,160.96596071799416,167.10407856401167,2025-06-16 04:00:00,167.10407856401167,TP,86,2.045039282005831,2.001466964486409,1.995354612459739,162.294,163.161,162.279,163.012,0.4481571280233891,0.814058956916083,162.4829881638459,162.68388968882846,162.60163074091312,0.2736572465751739,58.218015664192365,12.413040888881147,3.15640703636806,0.9919882468235839,162.976,164.834,True,False,0.4429340930507755,1.01179190099511,28.968253968253972,0.8310657596371881,2.400943626057505,-0.010597660273049314,-0.09495311016760676,0.08435544989455744,-0.0011020916341374781,92.84685549687946,76.04905720637085,87.68831470123231,0.6712984406360922,-7.153144503120548,44.326046864441764,16.0,56.0,162.488,162.24099999999999,162.56900000000002,162.3645,162.4829881638459,0.7951039953817809,0.789101759092015,2025,2025-05
AUDJPY,H4,REC15_T5_STAG_OR_REBREAK,V候補後トリガー,2025-06-10 00:00:00,long,rebreak,18360,18363,18366,93.594,92.527,3.6260540923463047,3,1.2086846974487682,3,1.0,20,1.8894095595126696,0.618,0.8,94.543,2025-06-10 04:00:00,94.544,92.45343518458176,98.72212963083649,2025-06-13 00:00:00,92.45343518458176,SL,17,2.090564815418233,-1.0,-1.0059792453732117,94.21,94.565,94.157,94.543,0.2942592616729474,0.8161764705882637,93.8518028383931,93.41479546068172,92.9408361434648,1.9835341450272197,71.60175781400491,28.377501767749422,6.126990681020043,0.9125521106032772,94.338,94.338,True,True,0.34672962608262,0.8486706630682613,1.1904761904761905,0.9460784313725704,2.117180599373739,0.34810990195258285,0.3094317792744418,0.038678122678141025,-0.006498644332435022,98.17123857024178,92.45091107738803,78.17937941340678,0.4771823920760143,-1.8287614297582133,39.590731976795965,100.0,20.0,94.2385,93.54599999999999,93.89224999999999,93.2875,93.8518028383931,1.0872348398460372,1.5317476702550108,2025,2025-06
