symbol,trigger,adx,bb_width,bb_pos,macd,atr,recovery,case,notes,all_trades,all_win_rate,all_total_r,all_avg_r,all_pf,all_max_dd_r,all_max_losing_streak,research_trades,research_win_rate,research_total_r,research_avg_r,research_pf,research_max_dd_r,research_max_losing_streak,oos_trades,oos_win_rate,oos_total_r,oos_avg_r,oos_pf,oos_max_dd_r,oos_max_losing_streak,score
all,rebreak,ge25,7_10,any,gt0,any,any,grid,,9,44.44444444444444,4.328176761326416,0.48090852903626846,2.4771383934754923,2.8017168046097343,3,8,50.0,5.331594857044147,0.6664493571305183,3.7672287015246146,1.7982987088920037,2,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,8.649514439061305
all,rebreak,ge25,7_10,any,gt_neg001,any,any,grid,,9,44.44444444444444,4.328176761326416,0.48090852903626846,2.4771383934754923,2.8017168046097343,3,8,50.0,5.331594857044147,0.6664493571305183,3.7672287015246146,1.7982987088920037,2,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,8.649514439061305
gbp_only,not_combo,ge25,any,0_025,any,any,any,grid,,8,50.0,4.032754485501811,0.5040943106877264,2.3946514360500957,1.8889772573024883,3,7,57.14285714285714,4.660101988293919,0.6657288554705598,3.0581321777033157,1.2616297545103805,2,1,0.0,-0.6273475027921075,-0.6273475027921075,0.0,0.0,1,8.57008202353004
gbp_aud,not_combo,any,any,le0,any,any,gt16,grid,,11,54.54545454545454,4.478456510194035,0.40713241001763956,2.18898161609206,1.3937571563098565,1,9,55.55555555555556,4.864658210018309,0.5405175788909232,2.506598267090862,1.010844190060439,1,2,50.0,-0.38620169982427355,-0.19310084991213677,0.2817928348768809,0.5377302240615612,1,8.42434874511232
all,any,any,any,any,neg008_neg005,any,any,grid,,21,61.904761904761905,5.893103303945905,0.2806239668545669,1.8221948823477296,3.4927963031942646,3,17,70.58823529411765,8.38242479438037,0.4930838114341394,2.851783644133481,1.008187552265965,1,4,25.0,-2.489321490434465,-0.6223303726086162,0.05737869375217892,2.6408500146717526,3,8.419858759927617
gbp_aud,any,ge25,any,any,gt_neg001,any,gt16,grid,,11,45.45454545454545,5.606053775514801,0.5096412523195274,2.6972281634445534,2.192429159242125,4,11,45.45454545454545,5.606053775514801,0.5096412523195274,2.6972281634445534,2.192429159242125,4,0,0.0,0.0,0.0,,0.0,0,8.413002368708566
gbp_aud,any,ge25,any,0_025,gt_neg001,any,gt16,grid,,11,45.45454545454545,5.606053775514801,0.5096412523195274,2.6972281634445534,2.192429159242125,4,11,45.45454545454545,5.606053775514801,0.5096412523195274,2.6972281634445534,2.192429159242125,4,0,0.0,0.0,0.0,,0.0,0,8.413002368708566
all,rebreak,any,any,any,gt0,pct_ge80,any,grid,,12,50.0,6.173077868356716,0.514423155696393,2.2177508065343803,3.05889299465378,4,12,50.0,6.173077868356716,0.514423155696393,2.2177508065343803,3.05889299465378,4,0,0.0,0.0,0.0,,0.0,0,8.351165854442305
all,rebreak,ge25,any,any,gt0,pct_ge80,any,grid,,12,50.0,6.173077868356716,0.514423155696393,2.2177508065343803,3.05889299465378,4,12,50.0,6.173077868356716,0.514423155696393,2.2177508065343803,3.05889299465378,4,0,0.0,0.0,0.0,,0.0,0,8.351165854442305
all,rebreak,ge25,any,any,gt_neg001,pct_ge80,any,grid,,12,50.0,6.173077868356716,0.514423155696393,2.2177508065343803,3.05889299465378,4,12,50.0,6.173077868356716,0.514423155696393,2.2177508065343803,3.05889299465378,4,0,0.0,0.0,0.0,,0.0,0,8.351165854442305
gbp_aud,rebreak,any,any,le0,any,any,gt16,grid,,10,50.0,4.326927985956748,0.4326927985956748,2.148752436859975,1.5452856805471438,2,9,55.55555555555556,4.864658210018309,0.5405175788909232,2.506598267090862,1.010844190060439,1,1,0.0,-0.5377302240615612,-0.5377302240615612,0.0,0.0,1,8.330087279685669
all,any,any,any,any,gt0,any,any,grid,,48,45.83333333333333,7.5510364592486106,0.1573132595676794,1.3484107560712406,6.865844923431158,6,47,46.808510638297875,8.55445455496634,0.18200967138226254,1.4138708550831318,5.862426827713428,6,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,8.312844528472016
all,any,any,any,0_025,gt_neg001,any,gt16,grid,,37,45.94594594594595,6.926885070143719,0.1872131100038843,1.447393215392793,5.1852268600117295,7,36,47.22222222222222,7.9293917027446685,0.22026088063179636,1.5476000643044105,4.531218753052553,7,1,0.0,-1.0025066326009493,-1.0025066326009493,0.0,0.0,1,8.273298463553587
gbp_aud,any,any,any,any,gt0,pct_ge80,any,grid,,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,8.167507288955813
gbp_aud,any,any,any,any,gt_neg001,pct_ge80,any,grid,,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,8.167507288955813
gbp_aud,any,ge25,any,any,gt0,pct_ge80,any,grid,,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,8.167507288955813
gbp_aud,any,ge25,any,any,gt_neg001,pct_ge80,any,grid,,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,8.167507288955813
gbp_aud,rebreak,any,any,any,gt0,pct_ge80,any,grid,,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,8.167507288955813
gbp_aud,rebreak,any,any,any,gt_neg001,pct_ge80,any,grid,,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,8.167507288955813
gbp_aud,rebreak,ge25,any,any,gt0,pct_ge80,any,grid,,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,8.167507288955813
gbp_aud,rebreak,ge25,any,any,gt_neg001,pct_ge80,any,grid,,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,8.167507288955813
gbp_aud,not_combo,any,any,any,gt0,pct_ge80,any,grid,,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,8.167507288955813
gbp_aud,not_combo,any,any,any,gt_neg001,pct_ge80,any,grid,,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,8.167507288955813
gbp_aud,not_combo,ge25,any,any,gt0,pct_ge80,any,grid,,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,8.167507288955813
gbp_aud,not_combo,ge25,any,any,gt_neg001,pct_ge80,any,grid,,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,8,50.0,4.907041092194995,0.6133801365243744,2.604647425044496,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,8.167507288955813
gbp_aud,any,ge25,any,0_025,any,any,gt16,grid,,13,38.46153846153847,4.756362479937968,0.3658740369183052,2.1453509259210675,2.8197766620342337,5,12,41.66666666666667,5.383709982730076,0.44864249856083965,2.527116811201324,2.192429159242126,4,1,0.0,-0.6273475027921075,-0.6273475027921075,0.0,0.0,1,8.167128258043714
gbp_only,rebreak,ge25,any,any,any,any,any,grid,,9,55.55555555555556,4.782478949067206,0.5313865498963563,2.9669240743182144,1.2616297545103805,2,9,55.55555555555556,4.782478949067206,0.5313865498963563,2.9669240743182144,1.2616297545103805,2,0,0.0,0.0,0.0,,0.0,0,8.154009821965126
all,any,any,any,le0,any,pct_ge80,any,grid,,21,57.14285714285714,6.7692302319381366,0.32234429675895887,2.1790682818071145,2.181731389730513,3,21,57.14285714285714,6.7692302319381366,0.32234429675895887,2.1790682818071145,2.181731389730513,3,0,0.0,0.0,0.0,,0.0,0,8.123673719593944
all,not_combo,ge25,ge7,any,any,any,any,grid,,17,52.94117647058824,5.1281380056203805,0.30165517680119885,1.9938576422763588,2.650188280372446,2,15,53.333333333333336,5.980027577100823,0.39866850514005486,2.4387470500695594,1.7982987088920037,2,2,50.0,-0.8518895714804433,-0.42594478574022165,0.1510123495718915,1.003418095717731,1,8.100233875828245
all,any,ge25,any,any,gt0,any,any,grid,,31,41.935483870967744,6.742552488421939,0.21750169317490126,1.4984572814803245,6.217579082201677,8,30,43.333333333333336,7.74597058413967,0.25819901947132234,1.618518636920836,5.214160986483947,7,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,8.085002419336433
all,not_combo,any,7_10,any,any,any,any,grid,,16,50.0,5.092233020260677,0.3182645637662923,1.9869186039222506,3.6526949129733968,2,13,53.84615384615385,6.94662922434207,0.5343560941801593,3.2026186652608297,1.7982987088920037,2,3,33.33333333333333,-1.8543962040813926,-0.6181320680271308,0.07554048369716015,2.0059247283186803,2,7.939935460419709
all,not_combo,30_40,any,0_025,any,any,any,grid,,17,47.05882352941176,5.6352409759751705,0.3314847632926571,1.735754306297997,5.6055764413935805,7,15,53.333333333333336,6.954864463464201,0.4636576308976134,2.0970664409596043,4.285952953904548,5,2,0.0,-1.3196234874890322,-0.6598117437445161,0.0,1.005270893330129,2,7.907303810457737
all,rebreak,any,ge7,any,any,any,any,grid,,15,46.666666666666664,4.942865695689752,0.32952437971265014,1.9583713529196465,3.804223437210684,4,13,53.84615384615385,6.948790424008433,0.534522340308341,3.2048148204620612,1.7982987088920037,2,2,0.0,-2.0059247283186803,-1.0029623641593401,0.0,1.003418095717731,2,7.788014259730512
all,not_combo,ge25,ge7,0_025,any,any,any,grid,,14,50.0,5.716190358227755,0.4082993113019825,2.375269914645342,1.7982987088920037,2,14,50.0,5.716190358227755,0.4082993113019825,2.375269914645342,1.7982987088920037,2,0,0.0,0.0,0.0,,0.0,0,7.7732970876046075
all,not_combo,any,ge7,0_025,any,any,any,grid,,15,46.666666666666664,4.713683725626806,0.31424558170845374,1.9136958236186297,2.8008053414929526,3,14,50.0,5.716190358227755,0.4082993113019825,2.375269914645342,1.7982987088920037,2,1,0.0,-1.0025066326009493,-1.0025066326009493,0.0,0.0,1,7.638446389489113
all,not_combo,any,any,0_025,gt0,any,gt16,grid,,26,53.84615384615385,7.203760251117144,0.277067701966044,1.779525833249641,3.688909056344805,4,26,53.84615384615385,7.203760251117144,0.277067701966044,1.779525833249641,3.688909056344805,4,0,0.0,0.0,0.0,,0.0,0,7.630842782928044
all,any,any,ge7,0_025,gt0,any,any,grid,,12,50.0,5.362798672589604,0.446899889382467,2.3631682080233354,1.7982987088920037,2,12,50.0,5.362798672589604,0.446899889382467,2.3631682080233354,1.7982987088920037,2,0,0.0,0.0,0.0,,0.0,0,7.600806585746874
all,any,ge25,ge7,0_025,gt0,any,any,grid,,12,50.0,5.362798672589604,0.446899889382467,2.3631682080233354,1.7982987088920037,2,12,50.0,5.362798672589604,0.446899889382467,2.3631682080233354,1.7982987088920037,2,0,0.0,0.0,0.0,,0.0,0,7.600806585746874
all,any,ge25,ge7,0_025,gt_neg001,any,any,grid,,12,50.0,5.362798672589604,0.446899889382467,2.3631682080233354,1.7982987088920037,2,12,50.0,5.362798672589604,0.446899889382467,2.3631682080233354,1.7982987088920037,2,0,0.0,0.0,0.0,,0.0,0,7.600806585746874
all,rebreak,any,any,0_025,gt0,any,any,grid,,26,46.15384615384615,7.379011214659153,0.28380812364073665,1.6517839061270796,4.698266117277752,5,26,46.15384615384615,7.379011214659153,0.28380812364073665,1.6517839061270796,4.698266117277752,5,0,0.0,0.0,0.0,,0.0,0,7.510182515534364
gbp_aud,not_combo,ge25,any,any,any,any,gt16,grid,,14,42.857142857142854,4.518099097276226,0.322721364091159,1.9922329215581014,3.0689587571441326,3,11,45.45454545454545,5.531648299892607,0.5028771181720552,2.6325307148928343,2.055409554527751,3,3,33.33333333333333,-1.013549202616381,-0.33784973420546033,0.13005872547790912,1.1650777268536687,2,7.510147087861296
all,any,ge25,any,0_025,gt_neg001,any,any,grid,,34,41.17647058823529,6.070808914386381,0.17855320336430533,1.3754708825148525,4.296069085714107,5,33,42.42424242424242,7.075980854946099,0.2144236622710939,1.4666502594995394,3.290897145154389,5,1,0.0,-1.005171940559718,-1.005171940559718,0.0,0.0,1,7.479831996579939
all,not_combo,ge25,any,any,gt0,any,any,grid,,28,42.857142857142854,5.880242186223702,0.21000864950798936,1.4747270040796012,5.077314037945392,6,27,44.44444444444444,6.883660281941433,0.25495038081264565,1.6047232454701197,4.0738959422276615,5,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,7.389549630254172
all,any,ge25,any,0_025,any,any,gt16,grid,,31,41.935483870967744,5.822701426014912,0.18782907825854553,1.4478453714270743,4.213274415242932,6,30,43.333333333333336,6.4500489288070195,0.21500163096023397,1.521248026702914,4.213274415242932,6,1,0.0,-0.6273475027921075,-0.6273475027921075,0.0,0.0,1,7.367037305686127
all,any,any,ge7,0_025,gt_neg001,any,any,grid,,13,46.15384615384615,4.360292039988655,0.33540707999912733,1.883262364837246,2.8008053414929526,3,12,50.0,5.362798672589604,0.446899889382467,2.3631682080233354,1.7982987088920037,2,1,0.0,-1.0025066326009493,-1.0025066326009493,0.0,0.0,1,7.360428736522947
all,any,any,ge7,any,gt0,any,any,grid,,13,46.15384615384615,4.359380576871873,0.3353369674516825,1.8829147135064888,2.801716804609735,3,12,50.0,5.362798672589604,0.446899889382467,2.3631682080233354,1.7982987088920037,2,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,7.358636766714827
all,any,ge25,ge7,any,gt0,any,any,grid,,13,46.15384615384615,4.359380576871873,0.3353369674516825,1.8829147135064888,2.801716804609735,3,12,50.0,5.362798672589604,0.446899889382467,2.3631682080233354,1.7982987088920037,2,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,7.358636766714827
all,any,ge25,ge7,any,gt_neg001,any,any,grid,,13,46.15384615384615,4.359380576871873,0.3353369674516825,1.8829147135064888,2.801716804609735,3,12,50.0,5.362798672589604,0.446899889382467,2.3631682080233354,1.7982987088920037,2,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,7.358636766714827
all,not_combo,any,any,any,gt0,any,gt16,grid,,33,48.484848484848484,5.718131348258403,0.1732767075229819,1.4262461965200437,3.707698764022984,4,32,50.0,6.721549443976134,0.21004842012425418,1.541550660197367,3.1192770070317253,4,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,7.26922132958876
all,any,any,any,any,gt_neg001,pct_ge80,any,grid,,18,50.0,6.123929762582643,0.34021832014348014,1.8488150644383206,2.0554095545277518,3,18,50.0,6.123929762582643,0.34021832014348014,1.8488150644383206,2.0554095545277518,3,0,0.0,0.0,0.0,,0.0,0,7.262754516832814
all,any,any,7_10,any,gt_neg001,any,any,grid,,12,41.66666666666667,4.323475591512169,0.3602896326260141,1.8756608984498957,3.804223437210684,4,10,50.0,6.3294003198308495,0.6329400319830849,3.159128297155889,1.7982987088920037,2,2,0.0,-2.0059247283186803,-1.0029623641593401,0.0,1.003418095717731,2,7.239739965649998
all,not_combo,ge25,any,le0,any,pct_ge80,any,grid,,11,54.54545454545454,4.2380203076695615,0.3852745734245056,2.9212221307062753,0.5314226191807814,2,11,54.54545454545454,4.2380203076695615,0.3852745734245056,2.9212221307062753,0.5314226191807814,2,0,0.0,0.0,0.0,,0.0,0,6.97933078166221
all,any,any,any,any,neg008_neg005,pct_ge80,any,grid,,9,66.66666666666666,3.0007458753638074,0.3334162083737564,2.4056294389027135,1.0047180373344742,2,8,75.0,3.628093378155915,0.45351167226948935,3.406762025055085,1.0047180373344742,2,1,0.0,-0.6273475027921075,-0.6273475027921075,0.0,0.0,1,6.872512748668408
all,rebreak,any,ge7,0_025,gt0,any,any,grid,,9,44.44444444444444,4.328986173042693,0.4809984636714103,2.477822865874933,1.7982987088920037,2,9,44.44444444444444,4.328986173042693,0.4809984636714103,2.477822865874933,1.7982987088920037,2,0,0.0,0.0,0.0,,0.0,0,6.852141615496276
all,rebreak,ge25,ge7,0_025,gt0,any,any,grid,,9,44.44444444444444,4.328986173042693,0.4809984636714103,2.477822865874933,1.7982987088920037,2,9,44.44444444444444,4.328986173042693,0.4809984636714103,2.477822865874933,1.7982987088920037,2,0,0.0,0.0,0.0,,0.0,0,6.852141615496276
all,rebreak,ge25,ge7,0_025,gt_neg001,any,any,grid,,9,44.44444444444444,4.328986173042693,0.4809984636714103,2.477822865874933,1.7982987088920037,2,9,44.44444444444444,4.328986173042693,0.4809984636714103,2.477822865874933,1.7982987088920037,2,0,0.0,0.0,0.0,,0.0,0,6.852141615496276
all,not_combo,any,7_10,0_025,gt0,any,any,grid,,9,44.44444444444444,4.326824973376329,0.4807583303751477,2.475996107812513,1.7982987088920037,2,9,44.44444444444444,4.326824973376329,0.4807583303751477,2.475996107812513,1.7982987088920037,2,0,0.0,0.0,0.0,,0.0,0,6.84695299128618
all,not_combo,ge25,7_10,0_025,gt0,any,any,grid,,9,44.44444444444444,4.326824973376329,0.4807583303751477,2.475996107812513,1.7982987088920037,2,9,44.44444444444444,4.326824973376329,0.4807583303751477,2.475996107812513,1.7982987088920037,2,0,0.0,0.0,0.0,,0.0,0,6.84695299128618
all,not_combo,ge25,7_10,0_025,gt_neg001,any,any,grid,,9,44.44444444444444,4.326824973376329,0.4807583303751477,2.475996107812513,1.7982987088920037,2,9,44.44444444444444,4.326824973376329,0.4807583303751477,2.475996107812513,1.7982987088920037,2,0,0.0,0.0,0.0,,0.0,0,6.84695299128618
all,any,ge25,any,any,gt_neg001,any,any,grid,,39,38.46153846153847,5.768065881310839,0.14789912516181639,1.3124047787628503,5.2483840866200335,5,37,40.54054054054054,7.776655917588288,0.21017988966454831,1.4726057945383253,3.239794050342585,5,2,0.0,-2.008590036277449,-1.0042950181387245,0.0,1.005171940559718,2,6.770289468558765
all,any,ge25,any,0_025,gt0,any,any,grid,,27,44.44444444444444,6.889777085733574,0.25517692910124345,1.6050327948011123,5.214160986483947,7,27,44.44444444444444,6.889777085733574,0.25517692910124345,1.6050327948011123,5.214160986483947,7,0,0.0,0.0,0.0,,0.0,0,6.727862328744113
all,not_combo,any,any,0_025,gt0,any,any,grid,,35,48.57142857142857,7.104793366448472,0.20299409618424208,1.4628491392469896,4.698266117277752,5,35,48.57142857142857,7.104793366448472,0.20299409618424208,1.4628491392469896,4.698266117277752,5,0,0.0,0.0,0.0,,0.0,0,6.642959763161121
gbp_aud,rebreak,ge25,any,any,gt0,any,any,grid,,11,45.45454545454545,4.735164174529107,0.430469470411737,2.1358977900987113,2.055409554527751,3,11,45.45454545454545,4.735164174529107,0.430469470411737,2.1358977900987113,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,6.612327405780954
gbp_aud,rebreak,ge25,any,any,gt_neg001,any,any,grid,,11,45.45454545454545,4.735164174529107,0.430469470411737,2.1358977900987113,2.055409554527751,3,11,45.45454545454545,4.735164174529107,0.430469470411737,2.1358977900987113,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,6.612327405780954
gbp_aud,not_combo,ge25,any,any,gt0,any,any,grid,,11,45.45454545454545,4.735164174529107,0.430469470411737,2.1358977900987113,2.055409554527751,3,11,45.45454545454545,4.735164174529107,0.430469470411737,2.1358977900987113,2.055409554527751,3,0,0.0,0.0,0.0,,0.0,0,6.612327405780954
gbp_aud,not_combo,ge25,any,0_025,gt_neg001,any,any,grid,,11,45.45454545454545,4.730733645261871,0.4300666950238065,2.1348349698419833,2.0554095545277518,3,11,45.45454545454545,4.730733645261871,0.4300666950238065,2.1348349698419833,2.0554095545277518,3,0,0.0,0.0,0.0,,0.0,0,6.604820179317336
all,rebreak,any,any,0_025,gt_neg001,any,gt16,grid,,20,45.0,4.74692769171131,0.2373463845855655,1.5975950888610495,4.691415688945755,4,19,47.368421052631575,5.749434324312259,0.3026018065427505,1.8283439443952842,3.688909056344806,4,1,0.0,-1.0025066326009493,-1.0025066326009493,0.0,0.0,1,6.592971565711036
gbp_aud,any,any,any,any,any,pct_ge80,gt16,grid,,8,37.5,3.0884356753784594,0.3860544594223074,2.0631079039019506,2.6827570573198583,4,7,42.857142857142854,3.7157831781705664,0.5308261683100809,2.6313369410936542,2.055409554527751,3,1,0.0,-0.6273475027921075,-0.6273475027921075,0.0,0.0,1,6.5452644649279765
gbp_aud,any,ge25,any,any,any,pct_ge80,gt16,grid,,8,37.5,3.0884356753784594,0.3860544594223074,2.0631079039019506,2.6827570573198583,4,7,42.857142857142854,3.7157831781705664,0.5308261683100809,2.6313369410936542,2.055409554527751,3,1,0.0,-0.6273475027921075,-0.6273475027921075,0.0,0.0,1,6.5452644649279765
gbp_aud,not_combo,any,any,any,any,pct_ge80,gt16,grid,,8,37.5,3.0884356753784594,0.3860544594223074,2.0631079039019506,2.6827570573198583,4,7,42.857142857142854,3.7157831781705664,0.5308261683100809,2.6313369410936542,2.055409554527751,3,1,0.0,-0.6273475027921075,-0.6273475027921075,0.0,0.0,1,6.5452644649279765
gbp_aud,not_combo,ge25,any,any,any,pct_ge80,gt16,grid,,8,37.5,3.0884356753784594,0.3860544594223074,2.0631079039019506,2.6827570573198583,4,7,42.857142857142854,3.7157831781705664,0.5308261683100809,2.6313369410936542,2.055409554527751,3,1,0.0,-0.6273475027921075,-0.6273475027921075,0.0,0.0,1,6.5452644649279765
gbp_only,rebreak,any,any,any,any,pct_ge80,any,grid,,8,50.0,3.8144244683058197,0.47680305853822746,2.568785434558478,1.2616297545103805,2,8,50.0,3.8144244683058197,0.47680305853822746,2.568785434558478,1.2616297545103805,2,0,0.0,0.0,0.0,,0.0,0,6.514899244653359
gbp_aud,not_combo,any,any,any,any,any,any,grid,,46,39.130434782608695,5.710841184619884,0.12414872140478009,1.2594337266136943,5.477763816786238,6,42,40.476190476190474,7.73410948997279,0.18414546404697119,1.3898649381066164,4.998949782105143,6,4,25.0,-2.0232683053529046,-0.5058170763382261,0.06967479544553178,2.1747968295901923,3,6.495465754900231
all,any,ge25,any,0_025,gt_neg001,pct_ge80,any,grid,,14,50.0,5.186509388935301,0.37046495635252147,1.8538847880179754,2.0554095545277518,3,14,50.0,5.186509388935301,0.37046495635252147,1.8538847880179754,2.0554095545277518,3,0,0.0,0.0,0.0,,0.0,0,6.4816370478103345
all,rebreak,ge25,any,0_025,gt0,any,any,grid,,19,42.10526315789473,5.938453182793536,0.31255016751544923,1.7214581029672043,4.0738959422276615,5,19,42.10526315789473,5.938453182793536,0.31255016751544923,1.7214581029672043,4.0738959422276615,5,0,0.0,0.0,0.0,,0.0,0,6.407882934892454
all,rebreak,any,any,any,gt_neg001,pct_ge80,any,grid,,13,46.15384615384615,5.164724582428834,0.3972865063406795,1.849796887546361,3.05889299465378,4,13,46.15384615384615,5.164724582428834,0.3972865063406795,1.849796887546361,3.05889299465378,4,0,0.0,0.0,0.0,,0.0,0,6.389175402747835
gbp_aud,any,any,any,le0,any,any,gt16,grid,,12,50.0,3.473515306477923,0.28945960887316025,1.7279601443475598,1.3937571563098565,1,10,50.0,3.8597170063021964,0.3859717006302196,1.9116343683491188,1.010844190060439,1,2,50.0,-0.38620169982427355,-0.19310084991213677,0.2817928348768809,0.5377302240615612,1,6.370022063929313
all,rebreak,any,ge7,0_025,gt_neg001,any,any,grid,,10,40.0,3.3264795404417433,0.33264795404417435,1.8460435749986734,2.800805341492953,3,9,44.44444444444444,4.328986173042693,0.4809984636714103,2.477822865874933,1.7982987088920037,2,1,0.0,-1.0025066326009493,-1.0025066326009493,0.0,0.0,1,6.2756018173626975
all,rebreak,any,ge7,any,gt0,any,any,grid,,10,40.0,3.3255680773249616,0.3325568077324962,1.8456157282295,2.8017168046097347,3,9,44.44444444444444,4.328986173042693,0.4809984636714103,2.477822865874933,1.7982987088920037,2,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,6.273624483294996
all,rebreak,ge25,ge7,any,gt0,any,any,grid,,10,40.0,3.3255680773249616,0.3325568077324962,1.8456157282295,2.8017168046097347,3,9,44.44444444444444,4.328986173042693,0.4809984636714103,2.477822865874933,1.7982987088920037,2,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,6.273624483294996
all,rebreak,ge25,ge7,any,gt_neg001,any,any,grid,,10,40.0,3.3255680773249616,0.3325568077324962,1.8456157282295,2.8017168046097347,3,9,44.44444444444444,4.328986173042693,0.4809984636714103,2.477822865874933,1.7982987088920037,2,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,6.273624483294996
all,any,ge25,any,0_025,gt_neg001,any,gt16,grid,,25,44.0,6.093151851262753,0.24372607405051014,1.601126321824478,3.2074321068160057,5,25,44.0,6.093151851262753,0.24372607405051014,1.601126321824478,3.2074321068160057,5,0,0.0,0.0,0.0,,0.0,0,6.271422121976581
all,not_combo,any,7_10,0_025,gt_neg001,any,any,grid,,10,40.0,3.32431834077538,0.33243183407753796,1.845029415969602,2.800805341492953,3,9,44.44444444444444,4.326824973376329,0.4807583303751477,2.475996107812513,1.7982987088920037,2,1,0.0,-1.0025066326009493,-1.0025066326009493,0.0,0.0,1,6.271345858834081
all,not_combo,any,7_10,any,gt0,any,any,grid,,10,40.0,3.323406877658598,0.3323406877658598,1.8446020391083509,2.8017168046097347,3,9,44.44444444444444,4.326824973376329,0.4807583303751477,2.475996107812513,1.7982987088920037,2,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,6.269368994674301
all,not_combo,ge25,7_10,any,gt0,any,any,grid,,10,40.0,3.323406877658598,0.3323406877658598,1.8446020391083509,2.8017168046097347,3,9,44.44444444444444,4.326824973376329,0.4807583303751477,2.475996107812513,1.7982987088920037,2,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,6.269368994674301
all,not_combo,ge25,7_10,any,gt_neg001,any,any,grid,,10,40.0,3.323406877658598,0.3323406877658598,1.8446020391083509,2.8017168046097347,3,9,44.44444444444444,4.326824973376329,0.4807583303751477,2.475996107812513,1.7982987088920037,2,1,0.0,-1.003418095717731,-1.003418095717731,0.0,0.0,1,6.269368994674301
gbp_aud,any,any,any,any,any,any,any,grid,,50,38.0,5.562840830709006,0.11125681661418012,1.2302186592310902,5.614783421500611,7,46,39.130434782608695,7.586109136061907,0.1649154160013458,1.3450035512518315,5.135969386819517,7,4,25.0,-2.0232683053529046,-0.5058170763382261,0.06967479544553178,2.1747968295901923,3,6.2263868887108735
gbp_only,any,any,any,any,any,any,any,grid,,29,41.37931034482759,4.8954326796811385,0.16880802343728063,1.3492142945710823,4.32350809782729,6,26,42.30769230769231,6.380970760972483,0.2454219523450955,1.5153694039569752,4.32350809782729,6,3,33.33333333333333,-1.4855380812913435,-0.4951793604304478,0.09256100132123644,1.6370666055286311,2,6.223985471873166
