timeframe,strategy,symbol,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars,avg_break_depth_atr,avg_reclaim_atr,avg_range_atr,avg_activity_ratio,avg_mfe_16_atr,avg_mae_16_atr,avg_mfe_r,avg_mae_r,hit_1atr_first_16
H4,CLOSEFAIL_L120_W6_ACTIVITY_RR15,SILVER,59,44.06779661016949,-5.76164660279859,-0.09765502716607781,0.8357997357404293,15.395916294854846,9,16.1864406779661,1.1468297744818803,0.4914574914713443,1.7323642587301973,1.8733614934123444,1.7984108565682686,1.773871720062623,0.9961575108833826,0.8791317336144138,42.3728813559322
H4,WICK_L120_STRICT_RR15,USDJPY,18,27.77777777777778,-5.854253856367096,-0.3252363253537276,0.5588315227612564,10.217230895972396,10,8.055555555555555,0.3351237782099632,1.2300983258185358,1.7939473685742966,1.9454207301228574,2.448282953025522,2.664367368259941,0.8613476816657694,1.1230282443638582,38.88888888888889
D1,CLOSEFAIL_L20_W8_STRICT_RR15,CHFJPY,12,16.666666666666664,-5.96603194471406,-0.49716932872617164,0.33180647957412723,4.960132672755021,4,10.5,1.0813056202593676,0.5713645545992664,1.5857611944427088,1.7395904450203545,1.6134848412952352,2.1811667512143953,0.7201936265087965,0.9328143641987142,66.66666666666666
H4,CLOSEFAIL_L55_W8_STRICT_RR15,CHFJPY,50,34.0,-5.988391618257036,-0.11976783236514071,0.8064550238545063,14.512227992471384,7,12.92,0.9057364932338794,0.665553210380952,1.6503964063908336,1.772694025585091,2.033779241810576,1.9890970577497373,0.9896106339974001,0.9323257928223362,48.0
H4,WICK_L120_BODY_RR15,XAUUSD,84,39.285714285714285,-6.031546836447994,-0.07180412900533326,0.8859930902660437,14.938287567429192,8,8.380952380952381,0.2680043704345457,0.9770090838639509,1.4864552491802978,1.5654865340586124,2.1879030642377786,2.281168106345828,1.2689177311698658,1.1416039975016001,47.61904761904761
H4,WICK_L120_ACTIVITY_RR15,XAUUSD,58,37.93103448275862,-6.101544685037592,-0.10519904629375158,0.8350994790780747,18.764092303458845,8,10.017241379310345,0.3095226830737905,1.1442854195345462,1.7451123938492101,1.850453396995097,2.195082486682248,2.312858078586589,1.1777410077799049,1.0992198731496428,44.827586206896555
H4,CLOSEFAIL_L120_W6_ACTIVITY_RR15,CHFJPY,68,36.76470588235294,-6.127267527321008,-0.09010687540177953,0.856735983178663,21.339347693816336,9,11.426470588235293,0.9376353836383733,0.5811019544936669,1.5076459710441568,1.5827041162566526,2.0192333020653437,1.796880746309471,0.9969279877280492,0.9006290197023733,50.0
D1,WICK_L120_ACTIVITY_RR15,GBPJPY,13,23.076923076923077,-6.136474134258203,-0.47203647186601566,0.39391845659505803,6.623742290393767,5,5.846153846153846,0.21391463492278356,1.1300317764531205,1.6955333475009127,1.841113922134117,2.1721095190327864,3.8450573671194688,0.6934809466898357,1.194375651372502,46.15384615384615
H4,CLOSEFAIL_L20_W8_STRICT_RR15,CHFJPY,81,37.03703703703704,-6.184734444225234,-0.07635474622500289,0.8681575022833935,17.05729484298261,12,14.382716049382717,0.9695211298000856,0.6236217550346272,1.6568398091122578,1.7704639822277948,1.9657010585827663,2.005570270882445,1.0280128514690878,0.9189636848576301,50.617283950617285
D1,WICK_L55_RAW_RR15,USDJPY,119,38.655462184873954,-6.238927006236189,-0.05242795803559822,0.9148606953576258,16.01420568232361,8,3.5210084033613445,0.2934958897016705,0.4915388597510059,1.279677630408178,1.3370721556479015,2.287405265352961,2.3507577128000277,1.1335455760362696,1.136428434638289,49.57983193277311
H4,CLOSEFAIL_L120_W6_ACTIVITY_RR15,XAUUSD,64,37.5,-6.273795144960205,-0.09802804914000321,0.838416990093284,12.231312647471281,8,12.359375,1.1458723968115665,0.5155372617485358,1.7116452566580875,1.8240953583922601,2.1351817622587537,2.2811524973144857,1.0117699165566503,0.9294867966910039,46.875
H4,CLOSEFAIL_L120_W8_STRICT_RR15,XAUUSD,38,34.21052631578947,-6.39547472448959,-0.16830196643393658,0.7341114154422312,7.588237278953154,5,12.5,1.0963538284211978,0.5638830563658,1.6985946082818641,1.8140496659582859,1.993133710616421,2.439036453289744,0.9622430447560745,0.9776265304127456,39.473684210526315
H4,WICK_L55_ACTIVITY_RR15,EURJPY,104,38.46153846153847,-6.568840832832915,-0.06316193108493187,0.8964299746646476,11.865614310602153,5,8.846153846153847,0.301652687043103,1.0775168776350514,1.588418296862302,1.6791690001391637,2.207570983141051,2.429644779413595,1.0106141580650512,0.9518622747570377,54.807692307692314
H4,WICK_L55_BODY_RR15,XAUUSD,139,39.568345323741006,-6.579717401404199,-0.04733609641297985,0.9226691755337652,22.896088446028237,10,9.53956834532374,0.2951278884059798,1.0353991225609873,1.5768415438357255,1.6669401240814812,2.239351049021278,2.2086084774337813,1.237736837953557,1.0421975212343793,51.07913669064749
H4,CLOSEFAIL_L55_W8_STRICT_RR15,XAUUSD,48,35.41666666666667,-7.009455168120696,-0.1460303160025145,0.7682978237254422,7.53405178362301,4,12.020833333333334,1.080240561024363,0.6306337264569046,1.7202796513820415,1.8501747938722497,1.990460744428655,2.5305348198055975,0.9238123581083785,0.9421392995018806,39.58333333333333
H4,WICK_L120_ACTIVITY_RR15,AUDJPY,46,34.78260869565217,-7.505151764439185,-0.1631554731399823,0.7558871094169111,14.858589298283189,7,8.891304347826088,0.316544796952135,1.1563656829051456,1.6855842038352957,1.7952686081589544,2.347400857469766,2.689357349273775,1.0833482187998247,1.0208260013541541,45.65217391304348
D1,WICK_L120_RAW_RR15,CHFJPY,84,36.904761904761905,-7.5656069045108,-0.09006674886322381,0.8564393547937569,12.826130396105848,6,3.0238095238095237,0.27103443759699536,0.3437570040881305,1.100096918566272,1.1389718870721695,2.1989943055552934,2.2476796111887554,1.2405803282161887,1.1249626324839919,47.61904761904761
H4,WICK_L20_ACTIVITY_RR15,USDJPY,136,39.705882352941174,-7.798212694484926,-0.057339799224153866,0.9049647925814926,16.333407406547202,5,9.683823529411764,0.31081699237746163,1.1113931528569718,1.6637535185047185,1.7434765262059595,2.165954345302126,2.385944981284884,0.9980559807559527,0.9863755170107905,50.73529411764706
H4,WICK_L120_STRICT_RR15,XAUUSD,33,33.33333333333333,-7.899209515985432,-0.2393699853328919,0.6514973254507678,14.637666045194585,9,10.848484848484848,0.25880139396105395,1.2226751668701143,1.7070613054622084,1.819154713288265,1.8564011990799134,2.2809587474211828,1.2128019261886318,1.1776944074075744,36.36363636363637
D1,WICK_L20_BODY_RR15,USDJPY,63,36.507936507936506,-7.9790267871197615,-0.12665121884317082,0.7957941612882387,15.012953883929056,7,6.5396825396825395,0.22691550570502256,0.8540502617212863,1.295012673069604,1.3425349987233812,2.176484533969419,2.3343287403383277,0.9892594705950425,1.0418958190144378,57.14285714285714
H4,CLOSEFAIL_L20_W8_STRICT_RR15,EURJPY,89,38.20224719101123,-8.131820774881067,-0.09136877275147266,0.8489163350500357,18.574617959124616,13,11.752808988764045,1.0260408584923562,0.6111858911745724,1.6731158588061876,1.791649740019565,2.130209175866262,2.499017479639177,0.9811091369589855,0.9714084315512449,50.56179775280899
D1,WICK_L20_BODY_RR15,GBPJPY,54,35.18518518518518,-8.465992959641111,-0.15677764740076133,0.7519550239493238,13.945748711499053,7,6.833333333333333,0.23477853378269523,0.9544756330801625,1.3988388150170559,1.466524356190362,2.257863218767596,2.5294380024691994,0.9596455095333363,1.0287563988372244,46.2962962962963
D1,WICK_L20_ACTIVITY_RR15,GBPJPY,37,32.432432432432435,-8.628236784157,-0.233195588761,0.6392848357109158,13.109803210468122,6,8.0,0.2961585277359882,1.118619854962835,1.6671543969500973,1.762491175497359,2.155652000661769,2.7450560644160893,0.8013663937326692,1.0007093128173146,45.94594594594595
H4,WICK_L20_STRICT_RR15,EURJPY,88,36.36363636363637,-8.854371416461092,-0.10061785700523967,0.8399153230737921,17.30476990290767,10,9.090909090909092,0.28922494858004505,1.1536817357780842,1.6237939868189684,1.7399763765220262,2.1026115266379404,2.6949234201245957,0.9564171780700381,0.9329091761860017,50.0
H4,WICK_L120_BODY_RR15,AUDJPY,81,37.03703703703704,-9.014345797284122,-0.11128821971955706,0.8289792329939826,12.261391643253987,5,6.333333333333333,0.26399725706496696,0.8916415191602206,1.3459660718665891,1.4107580591727098,2.214342828545076,2.5812621209710636,1.1195474446040432,1.0496264279674663,51.85185185185185
H4,CLOSEFAIL_L20_W6_ACTIVITY_RR15,GBPJPY,174,38.50574712643678,-9.096479995589307,-0.052278620664306365,0.9136211667264984,23.79701486044899,9,11.557471264367816,1.0108913700482,0.6157798776441944,1.6311391266972455,1.7419238509696984,2.0507978706057406,2.3239941412267386,0.963648317899281,0.9267910404807145,50.0
D1,WICK_L20_BODY_RR15,AUDJPY,46,34.78260869565217,-9.453859657556215,-0.2055186882077438,0.682136878481147,12.580361987414005,6,6.717391304347826,0.319577091231893,0.8769158615895746,1.3601394253114267,1.3891062249634907,1.9542048483511836,2.5213376551745483,0.9812411201890111,1.0373786598157078,39.130434782608695
H4,WICK_L120_BODY_RR15,CHFJPY,117,38.46153846153847,-9.507525582739008,-0.08126090241657272,0.869236125148448,17.844344969177413,11,7.615384615384615,0.2345924351563404,0.8562833005421469,1.2712946530537774,1.3035000022818497,2.39585915590689,1.9206612774585354,1.0722696240825547,0.9598435102799618,49.572649572649574
H4,CLOSEFAIL_L120_W6_BODY_RR15,XAUUSD,189,40.21164021164021,-10.22913413416838,-0.054122402826287726,0.9099138298989873,24.182105097484612,8,10.88888888888889,0.9848078128467951,0.45101888059216144,1.3154359794602133,1.3917173569536778,2.1898505997774573,2.240880882960547,1.0467539327744013,0.9782871092809485,49.735449735449734
D1,WICK_L20_RAW_RR15,XAUUSD,217,40.09216589861751,-10.396831288020923,-0.04791166492175541,0.92229959082924,21.746931621577897,6,3.129032258064516,0.309656692883704,0.44351837667525806,1.229321682509037,1.2741647647417524,2.5076530545850617,2.4107036326669258,1.1628614125143535,1.1931196390900465,54.83870967741935
H4,CLOSEFAIL_L20_W8_STRICT_RR15,SILVER,75,40.0,-10.509534335512933,-0.14012712447350578,0.7727030464090653,24.878001192211322,10,14.72,1.1748434360726983,0.6591581719186579,1.8737226986911413,2.0422678025194725,1.8827790498327108,2.1073882578228136,0.972264434375024,0.9743665856009106,38.666666666666664
H4,CLOSEFAIL_L55_W6_ACTIVITY_RR15,CHFJPY,110,36.36363636363637,-10.529189974262822,-0.09571990885693475,0.8477684956798497,24.86418033951246,10,11.636363636363637,0.8939415573904017,0.5687088698088892,1.5281573525945062,1.6078600394028713,2.0066644522794177,2.0222010710233396,1.011165504916121,0.9689066755501852,47.27272727272727
H4,CLOSEFAIL_L55_W6_ACTIVITY_RR15,XAUUSD,92,36.95652173913043,-10.546371288087995,-0.1146344705226956,0.8148706027119778,18.349512077124484,8,12.141304347826088,1.0951963244805696,0.5428717706325722,1.7060090766481644,1.818596411884304,2.1250031128741305,2.258816646655233,1.0300602369232517,0.9287831183529308,50.0
D1,WICK_L55_RAW_RR15,GBPJPY,115,36.52173913043478,-10.727241836944161,-0.09328036379951445,0.8517449781286722,20.529446433374687,8,3.252173913043478,0.27256897024609356,0.4532348606535648,1.2882511063220368,1.3615635698039787,2.5582931728079443,2.7420998148383458,1.160911891324849,1.1568712309861953,52.17391304347826
H4,WICK_L55_ACTIVITY_RR15,SILVER,100,41.0,-10.993770690984238,-0.10993770690984238,0.8257122148150356,19.580375169291564,12,12.4,0.3316410937917235,1.1767637496933816,1.7867381798226005,1.9034243775847124,2.2292398098790005,1.9241134910023927,1.1444003055414032,0.9768156982315904,49.0
H4,WICK_L55_ACTIVITY_RR15,XAUUSD,96,36.45833333333333,-11.247750913268693,-0.11716407201321555,0.8148101117280743,25.204835876342777,10,11.40625,0.3513432536737298,1.2119662603024073,1.8604583905252738,1.984084070781772,2.1987524393608413,2.2503338147554257,1.1569554841017604,1.0266348904760922,47.91666666666667
H4,WICK_L120_STRICT_RR15,AUDJPY,23,21.73913043478261,-11.38491858266343,-0.4949964601158013,0.38157323219873684,13.306031808121473,13,11.08695652173913,0.2730034993374928,1.1652603802212105,1.5995327866727214,1.7289995378580918,1.7770775825817986,3.266235826819255,0.880844809504749,1.1770696479419025,47.82608695652174
H4,CLOSEFAIL_L55_W6_BODY_RR15,USDJPY,318,39.937106918238996,-11.460236178184042,-0.03603847854774856,0.9399724040482111,24.8638622710961,12,9.5062893081761,0.8784610035944557,0.47047105944474343,1.2466839863176118,1.309044590302931,2.2421940185557085,2.0889535239905044,1.068826838778507,1.0104398742017688,49.056603773584904
H4,CLOSEFAIL_L20_W6_ACTIVITY_RR15,SILVER,134,41.7910447761194,-11.511008855534683,-0.0859030511607066,0.855672614988481,28.248564898083746,8,14.64179104477612,1.1331395210336261,0.5626183364018184,1.761683393259314,1.9037725407721995,1.9522242454042482,1.9660731205245698,1.0214940498886584,0.9276031955410567,44.776119402985074
H4,CLOSEFAIL_L120_W8_STRICT_RR15,USDJPY,35,28.57142857142857,-11.626400998638347,-0.33218288567538135,0.5427791906506048,13.495954396882993,11,12.714285714285714,1.0818045675093584,0.6070565722090117,1.6061013112182858,1.7292714504469693,2.128909405467847,2.002991871530533,0.9145709660026264,1.0159336711947031,42.857142857142854
D1,WICK_L120_RAW_RR15,SILVER,56,35.714285714285715,-12.11451980198749,-0.21633071074977658,0.6907397415428235,15.836743583223319,8,4.482142857142857,0.28408904411501135,0.5796478417919361,1.4436172500409623,1.5479569872666876,2.5827487267458342,3.5904359785678737,1.1196304952640173,1.1888483484795687,50.0
H4,WICK_L120_STRICT_RR15,GBPJPY,29,24.137931034482758,-12.262132728581445,-0.4228321630545326,0.4235639608968193,11.381887743617261,6,14.89655172413793,0.2757322010378821,1.3931765645117995,1.8805853404375545,2.1167793863372673,1.6375632810329153,2.0881809466219083,0.7161956384401518,1.0303433747040127,41.37931034482759
H4,WICK_L55_ACTIVITY_RR15,CHFJPY,114,36.84210526315789,-12.303305797624539,-0.10792373506688192,0.8279585791717846,21.708146438118767,9,10.798245614035087,0.2900895110830029,1.0556685490283713,1.5527667120570636,1.6234718741939982,2.2276595681158544,2.0079889209821573,1.0287112117563404,0.9558307393005164,45.614035087719294
H4,CLOSEFAIL_L120_W6_ACTIVITY_RR15,USDJPY,60,33.33333333333333,-12.653545753305263,-0.21089242922175438,0.6835980800666098,14.280740072625703,7,10.85,1.0711552087811158,0.5236582987948124,1.5197764437918964,1.6143862894860599,2.1418287556782674,2.1221607270163694,0.9122863133548578,0.9602282523568084,50.0
H4,WICK_L20_ACTIVITY_RR15,XAUUSD,155,38.064516129032256,-12.786372957349482,-0.08249272875709343,0.866883217434485,26.869907551973434,9,11.658064516129032,0.329400541673606,1.1816563479353026,1.8157546874802302,1.9194925879701552,2.1695119519957853,2.1629807557867897,1.1622009326992966,1.005928342149827,50.967741935483865
H4,WICK_L55_STRICT_RR15,AUDJPY,45,28.888888888888886,-12.974905830702891,-0.2883312406822865,0.5919670985620721,18.451340496039514,12,10.822222222222223,0.2643367921727484,1.1494145334967922,1.5868952693970688,1.6869909820943478,1.7878204011041816,2.60884526412131,0.9497192520613417,1.0597017101150543,51.11111111111111
H4,WICK_L120_BODY_RR15,EURJPY,98,35.714285714285715,-13.123444248152046,-0.13391269640971476,0.7898327272308454,17.997589292064767,8,8.520408163265307,0.25761177296766313,0.8746855647852259,1.3114217732370566,1.3747356951492158,2.093065285960835,2.21921318881682,1.024534273710989,0.9993067028018341,50.0
H4,WICK_L55_STRICT_RR15,XAUUSD,48,31.25,-13.29385519994652,-0.2769553166655525,0.608522856224695,18.428041271880332,9,11.041666666666666,0.28386535877945607,1.358700735079605,1.86822150187189,2.0143813618043587,1.9467737256095232,2.3596982398398576,1.1292667501224416,1.1196308863553683,35.41666666666667
D1,WICK_L55_BODY_RR15,AUDJPY,28,25.0,-13.71088139646151,-0.48967433558791107,0.334732727206257,12.695172358356732,7,7.142857142857143,0.31604297670763615,0.9388061793362297,1.414866770889166,1.4533059644743642,1.6757013964882215,3.1293091868389387,0.8492143224708011,1.1359520380060208,35.714285714285715
H4,WICK_L55_ACTIVITY_RR15,USDJPY,82,35.36585365853659,-13.813552190150329,-0.16845795353841864,0.7410748423379039,17.71264094715752,5,9.439024390243903,0.32307967302044877,1.1456840428712023,1.7135795993085101,1.807317287646202,2.1688459708772463,2.5067763000933545,0.8792356196916866,1.033571103061807,43.90243902439025
D1,WICK_L120_RAW_RR15,GBPJPY,68,32.35294117647059,-14.150083866854315,-0.20808946863021052,0.6935200979996469,20.592179539091404,13,3.5,0.25270363846849037,0.4654389621444624,1.2341522126600393,1.2917221911823642,2.519132658023507,2.8850504692011127,1.1837255969600557,1.2719135888841162,48.529411764705884
H4,WICK_L120_BODY_RR15,SILVER,91,40.65934065934066,-14.41441362996547,-0.15840014977984032,0.765210741476312,22.66657569510272,6,9.538461538461538,0.26538506284674224,1.0017226956601473,1.5135192402461382,1.5920893330282542,2.3018810664886513,1.83809523033894,1.1596865208449019,0.9797125856557675,48.35164835164835
H4,WICK_L120_ACTIVITY_RR15,USDJPY,52,30.76923076923077,-14.771775837642135,-0.28407261226234876,0.5898198929465791,18.049540947593037,6,8.326923076923077,0.33133010262388524,1.1283569484914633,1.7205663209828377,1.815094113167674,2.0519973550875275,2.6635229075377187,0.8023348508583557,1.0827071975204146,40.38461538461539
H4,WICK_L120_RAW_RR15,AUDJPY,379,40.369393139841684,-14.929416690050743,-0.039391600765305394,0.9369778312780143,38.79196253422961,11,3.474934036939314,0.3059250251589718,0.4110711978759902,1.2509214397458583,1.305814666996289,2.36117872415871,2.484171680851075,1.2694970478353373,1.1485479184066034,48.284960422163586
H4,WICK_L55_BODY_RR15,USDJPY,150,38.0,-15.391973322179858,-0.10261315548119905,0.8375259162578749,19.82814478901436,8,7.04,0.2514225085502574,0.8970397654526986,1.3905280268289186,1.4527170277291603,2.334065438318609,2.5329004979922716,1.0741908818955566,1.1097611556131541,46.666666666666664
H4,CLOSEFAIL_L120_W6_BODY_RR15,GBPJPY,228,38.15789473684211,-15.666071565356804,-0.06871084019893335,0.8905382357770145,24.774939579512953,10,8.43859649122807,0.8568867423569553,0.4914406620182659,1.244853666648574,1.2932917129155392,2.1905757844316414,2.415984954230724,1.0462333447370213,0.9872088838035653,49.122807017543856
H4,CLOSEFAIL_L120_W6_BODY_RR15,USDJPY,209,38.75598086124402,-15.703775308388291,-0.07513768090137939,0.878584054916165,24.163075965668444,13,9.009569377990431,0.8670861027699697,0.5009574792395209,1.2626621144460393,1.3247450288890352,2.314383780754911,2.2065553382261216,1.0951979763187119,1.0308231129718934,49.760765550239235
H4,WICK_L120_BODY_RR15,USDJPY,98,35.714285714285715,-15.75169036898895,-0.16073153437743826,0.7536184855283634,17.74254412047211,6,5.86734693877551,0.25242530401117896,0.8737485738037903,1.3747186464395045,1.4364941193679566,2.423031386037413,2.6698086026064227,1.0357951516461394,1.129757582796295,45.91836734693878
H4,WICK_L20_STRICT_RR15,SILVER,75,36.0,-15.79921604235941,-0.21065621389812547,0.6899882397704162,19.727494638965624,11,12.52,0.3047189036267817,1.3417584802437594,1.9199986785480174,2.0527595005675545,1.9439965488078137,2.092283454960596,0.9952485476765494,1.0472378981447494,42.66666666666667
H4,WICK_L20_BODY_RR15,XAUUSD,229,38.864628820960704,-15.924613407085717,-0.06953979653749222,0.888390099488127,27.259636614669063,11,9.270742358078603,0.2766821697317838,0.9859712029890172,1.511646847260445,1.582668214026048,2.1457763652383055,2.212536130141181,1.193183562626536,1.0404438732224321,50.65502183406113
H4,WICK_L120_BODY_RR15,GBPJPY,109,36.69724770642202,-16.2252299609885,-0.14885532074301377,0.7677528481574779,20.52940114025452,8,8.577981651376147,0.22051343054546674,0.9289410424228097,1.33427971516341,1.4175806546712526,1.84895628254752,2.300623565572387,1.0405295947053066,0.9837968609628248,44.95412844036697
D1,CLOSEFAIL_L20_W6_BODY_RR15,USDJPY,112,37.5,-16.561921872716958,-0.14787430243497285,0.7555368193830224,20.197098578830815,7,8.482142857142858,0.8721513561878289,0.5065832967799492,1.3412842279862751,1.3965403357573842,2.3292479796781445,2.4284303507316127,0.9312852100325024,1.0165131428559244,49.107142857142854
H4,WICK_L20_STRICT_RR15,GBPJPY,80,32.5,-17.451842970166805,-0.21814803712708505,0.6642446466733262,16.436147602547287,6,13.3375,0.28877434733768625,1.3369679244831967,1.8167019855550255,1.9764372935270003,1.7651022853413534,2.281956361705041,0.8398550827009685,0.9683972147696641,42.5
H4,WICK_L55_BODY_RR15,CHFJPY,188,37.765957446808514,-17.79651779569211,-0.09466232870048995,0.8502439040592648,26.143552214926274,11,8.079787234042554,0.24333987237041368,0.8705299936374796,1.2990666128289632,1.3430515104839442,2.3266050054064005,2.02267589707753,1.0721922817312097,0.9671220727759775,47.340425531914896
H4,CLOSEFAIL_L20_W8_STRICT_RR15,XAUUSD,70,31.428571428571427,-18.446869946002067,-0.2635267135143152,0.6163266038358008,18.81346829138145,6,12.571428571428571,1.0193953102620064,0.6857685998507256,1.8170272779504566,1.94037555203167,1.9090973249929126,2.4519128800154033,0.8968123076505686,1.009257409465394,35.714285714285715
H4,WICK_L55_ACTIVITY_RR15,AUDJPY,96,33.33333333333333,-18.46353096996941,-0.192328447603848,0.714230322397037,27.93084102853068,8,9.427083333333334,0.2752629439493261,1.1333073404556313,1.617167415513962,1.6971829444732311,2.0639664660785177,2.3179287137558893,1.0141935907653366,1.0131739331830962,48.95833333333333
H4,WICK_L20_STRICT_RR15,XAUUSD,72,30.555555555555557,-19.05921965986395,-0.2647113841647771,0.6188018290653103,25.161473849880192,8,12.152777777777779,0.2682172408629288,1.3569920998938823,1.8530070610347724,1.9910577937479976,2.000820797450281,2.2052719561648244,1.1381069850712582,1.0784655977187887,37.5
H4,WICK_L20_STRICT_RR15,AUDJPY,72,31.944444444444443,-19.179634441292563,-0.26638381168461894,0.6074689042591913,22.41119264337777,8,12.097222222222221,0.2653040036370082,1.1786310191168827,1.616672564280794,1.6955776525054636,1.7291466454276074,2.431727142280172,0.9678690236448401,1.0391439085644647,50.0
H4,WICK_L120_RAW_RR15,CHFJPY,444,40.99099099099099,-19.49444190879779,-0.04390640069549052,0.9301471747847286,34.44354322625503,10,4.04954954954955,0.2819429175467406,0.41387640225981687,1.215157511515629,1.2647410499087377,2.6716244152461748,2.0724969437802754,1.2026882984482021,1.1115105478834155,50.0
H4,CLOSEFAIL_L55_W6_BODY_RR15,CHFJPY,346,39.59537572254335,-19.704597225822113,-0.0569497029648038,0.9075668723747002,41.378708504993305,11,9.239884393063583,0.8196127188156906,0.46852039566728143,1.1964617193668128,1.2435731848066123,2.3311697878577955,2.0790841979691304,1.1892623328654317,0.9948438171999304,50.28901734104046
H4,CLOSEFAIL_L55_W6_BODY_RR15,GBPJPY,365,38.9041095890411,-20.36061090299502,-0.055782495624643894,0.9095799755216714,33.4249410482334,10,8.983561643835616,0.8677629133962643,0.5130673427439723,1.2667074473789492,1.3243093247551312,2.1318266028843453,2.4487838035885754,1.0435503138570943,0.9764255294341343,47.94520547945205
D1,WICK_L55_RAW_RR15,SILVER,118,38.13559322033898,-20.408720101691966,-0.17295525509908447,0.7475620726659279,28.841165289110428,10,4.016949152542373,0.2826146747136152,0.4921023261365188,1.2855327067796773,1.350109648406429,2.3176377464492344,2.65185282869855,1.1469982795813545,1.1161881172473076,48.30508474576271
H4,CLOSEFAIL_L55_W6_BODY_RR15,XAUUSD,289,39.10034602076124,-20.51476248540852,-0.07098533731975266,0.8836541861256729,39.64152325479964,14,10.176470588235293,0.9337452617377154,0.44470138957797406,1.2640399509444573,1.327613679374695,2.263711724282927,2.2691622748272224,1.054902071180369,0.9973777844357169,50.17301038062284
H4,WICK_L55_BODY_RR15,EURJPY,174,36.206896551724135,-20.568608413890537,-0.11821039318327894,0.8150089542878729,27.338162557478245,9,7.35632183908046,0.24834832386995345,0.8864668427169975,1.3235468820308645,1.3846890992284515,2.187980975764447,2.223553776847336,1.0181628046485838,0.9852370473978641,50.0
H4,CLOSEFAIL_L20_W6_ACTIVITY_RR15,AUDJPY,164,35.97560975609756,-20.60077445739915,-0.12561447839877532,0.8003081098329875,38.55661508081052,10,11.573170731707316,0.9997644387364878,0.5318276924806531,1.5473397199775532,1.6296762973709868,2.08260256898933,2.3917454447644464,0.9612340937179253,0.9666035877821544,46.95121951219512
D1,WICK_L55_RAW_RR15,XAUUSD,128,35.9375,-20.744779014131815,-0.1620685860479048,0.7541607698488608,24.307847526740087,8,3.6484375,0.36373177445407,0.46967509829556103,1.2981862164024198,1.3594182593807684,2.2725366341772903,2.879442150633918,1.0079065354111583,1.2358383572496958,50.78125
H4,WICK_L20_BODY_RR15,EURJPY,296,37.83783783783784,-21.93541527488918,-0.07410613268543642,0.8813313091370575,37.80143294419613,14,6.554054054054054,0.24975129685327765,0.8397657889961225,1.2649604937912924,1.3118108120187186,2.286353052393576,2.308693648940189,1.0203124830543395,1.0018092125025013,49.66216216216216
D1,WICK_L120_RAW_RR15,XAUUSD,89,32.58426966292135,-22.292587895284775,-0.250478515677357,0.638684357820359,25.4024894884814,8,3.561797752808989,0.3644885780718136,0.5293281326459843,1.3785051289512804,1.4529466895604424,2.4634615275552147,3.024622815304487,0.9984539637650912,1.3334977424742893,48.31460674157304
H4,CLOSEFAIL_L55_W6_BODY_RR15,AUDJPY,333,39.33933933933934,-23.041211103204574,-0.06919282613574947,0.8873687505799195,36.37302060810468,8,9.258258258258259,0.8971060054431508,0.48079491080423536,1.2683720542525598,1.32891399012444,2.143380320601176,2.460128317394186,1.001222174743976,0.9984831619490507,43.24324324324324
H4,WICK_L120_ACTIVITY_RR15,GBPJPY,64,28.125,-23.37705357415464,-0.36526646209616626,0.4808461281162956,22.959016503838658,7,12.921875,0.2691596852330617,1.2101670832702278,1.7049018720248177,1.8277622436441145,1.75620950149486,2.106721512641613,0.8524944814678987,1.0161330450649246,42.1875
H4,CLOSEFAIL_L55_W6_BODY_RR15,SILVER,265,43.39622641509434,-23.728496457128553,-0.08954149606463604,0.8595960367139145,32.814841096762365,8,10.984905660377358,0.9529214196760027,0.4736873932824307,1.3160908624029803,1.389005563042284,2.218222079294932,1.9412297171779405,1.141334404375591,1.0103890514948979,51.698113207547166
D1,WICK_L20_RAW_RR15,USDJPY,208,36.05769230769231,-23.92604500503689,-0.11502906252421582,0.8203863899508593,31.466719081201383,9,3.3798076923076925,0.2881953435867652,0.4446966194645366,1.197696368061418,1.2376926444421332,2.0915875704410616,2.318334051602655,1.1369472778245902,1.1476536875236958,48.55769230769231
H4,WICK_L55_STRICT_RR15,GBPJPY,53,22.641509433962266,-24.78220146443635,-0.46758870687615756,0.37953658374698307,23.90195647947217,8,13.773584905660377,0.2969061943944903,1.3758388283349692,1.8727521510795013,2.0697018898209483,1.4705185201895559,2.574952383145357,0.6561844435182311,1.0877297607578031,33.9622641509434
H4,WICK_L120_RAW_RR15,XAUUSD,389,40.102827763496144,-24.967592717560695,-0.06418404297573443,0.8992776348243335,41.063470224734665,8,4.249357326478149,0.32797524000508127,0.4385584440441193,1.336676670719258,1.398176234665586,2.1251301986774993,2.5066872135697804,1.2749511050888003,1.2325514686345,48.84318766066838
H4,WICK_L20_BODY_RR15,USDJPY,251,37.84860557768924,-25.472179834983585,-0.1014827881871856,0.8393787432735371,30.495428038004896,7,6.8804780876494025,0.23670243158737753,0.8880203621354412,1.3441601185359526,1.3959780607818861,2.197705386091894,2.4561872406030236,1.0902737804063514,1.0870289410758518,49.00398406374502
