symbol,setup,method,method_family,direction,direction_ja,signal_time,entry_time,entry,stop,exit_time,exit,exit_reason,risk,r,max_favorable_r,max_adverse_r,hold_days,score,reason
XAGUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-09-15 03:00:00,2016-09-15 04:00:00,18.906,19.111089285714286,2016-09-15 12:00:00,19.111089285714286,initial_stop,0.20508928571428697,-1.0,0.11702220287329941,-1.3701349586417098,0.3333333333333333,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-09-15 06:00:00,2016-09-15 07:00:00,1320.431,1326.4508214285715,2016-09-15 12:00:00,1326.4508214285715,initial_stop,6.019821428571504,-1.0,0.3259232891341046,-1.331767078994979,0.20833333333333334,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,SimpleStagnation,安値停滞,高安値停滞,short,売り,2016-09-16 03:00:00,2016-09-16 04:00:00,18.894,19.075374999999998,2016-09-18 22:00:00,18.823,one_swing_break,0.18137499999999918,0.39145416953823997,1.3563059958649195,-0.5513439007581082,2.75,0.65,SimpleStagnation with short-mid alignment and momentum
XAUUSD,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2016-09-16 09:00:00,2016-09-16 10:00:00,1312.788,1316.9751964285715,2016-09-19 02:00:00,1316.9751964285715,initial_stop,4.187196428571497,-1.0,1.5736066154049153,-1.0083119032083137,2.6666666666666665,0.78,SuddenReversalStagnation with short-mid alignment and momentum
XAUUSD,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2016-09-19 20:00:00,2016-09-19 22:00:00,1311.879,1317.21025,2016-09-20 07:00:00,1317.21025,initial_stop,5.331250000000182,-1.0,0.03395076201637636,-1.1271277842907028,0.375,0.78,SuddenReversalStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-09-21 00:00:00,2016-09-21 01:00:00,132.21,131.73767857142857,2016-09-21 02:00:00,131.73767857142857,initial_stop,0.47232142857143344,-1.0,0.021172022684290543,-1.3126654064272172,0.041666666666666664,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2016-09-21 04:00:00,2016-09-21 05:00:00,1311.51,1317.4353214285713,2016-09-21 06:00:00,1317.4353214285713,initial_stop,5.925321428571351,-1.0,0.17231132729387316,-1.4730002591782545,0.041666666666666664,0.78,SuddenReversalStagnation with short-mid alignment and momentum
XAGUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2016-09-22 11:00:00,2016-09-22 12:00:00,19.941,19.674035714285715,2016-09-23 17:00:00,19.674035714285715,initial_stop,0.266964285714284,-1.0,0.43451505016722564,-1.3709698996655595,1.2083333333333333,0.78,SuddenReversalStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-09-23 05:00:00,2016-09-23 06:00:00,131.63,132.26410714285714,2016-09-26 04:00:00,131.17,one_swing_break,0.6341071428571468,0.7254294564911373,1.8924246691072641,-0.047310616727683844,2.9166666666666665,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-09-26 00:00:00,2016-09-26 01:00:00,103.941,104.34382142857143,2016-09-28 00:00:00,103.554,one_swing_break,0.40282142857142844,0.9607234683925895,1.921446936785179,-0.6082099476904096,1.9583333333333333,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2016-09-26 06:00:00,2016-09-26 07:00:00,130.52,131.23000000000002,2016-09-28 18:00:00,131.23000000000002,initial_stop,0.710000000000008,-1.0,1.225352112676049,-1.0140845070422406,2.4583333333333335,0.78,SuddenReversalStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-09-26 07:00:00,2016-09-26 08:00:00,76.538,77.01008928571429,2016-09-27 01:00:00,77.01008928571429,initial_stop,0.47208928571429,-1.0,0.7540946400877374,-1.249763588909479,0.7083333333333334,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2016-09-26 07:00:00,2016-09-26 08:00:00,112.98,113.53642857142857,2016-09-27 06:00:00,113.53642857142857,initial_stop,0.5564285714285688,-1.0,0.7727856225930839,-1.0243902439024315,0.9166666666666666,0.78,SuddenReversalStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-09-29 16:00:00,2016-09-29 17:00:00,77.491,78.07335714285715,2016-10-03 21:00:00,78.07335714285715,initial_stop,0.5823571428571483,-1.0,1.7120078498711968,-1.001103888139323,4.166666666666667,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-09-30 07:00:00,2016-09-30 08:00:00,1325.74,1318.1694642857142,2016-09-30 14:00:00,1318.1694642857142,initial_stop,7.570535714285825,-1.0,0.2997145889845464,-1.1572496756692794,0.25,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-09-30 08:00:00,2016-09-30 09:00:00,19.242,19.03542857142857,2016-10-03 04:00:00,19.03542857142857,initial_stop,0.2065714285714293,-1.0,2.1687413554633417,-1.1521438450898969,2.7916666666666665,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2016-10-04 11:00:00,2016-10-04 12:00:00,18.678,18.912589285714283,2016-10-05 02:00:00,17.931,one_swing_break,0.23458928571428217,3.184288650376846,4.151937276394979,-0.059678769886578005,0.5833333333333334,0.78,SuddenReversalStagnation with short-mid alignment and momentum
XAUUSD,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2016-10-04 12:00:00,2016-10-04 13:00:00,1291.86,1312.680625,2016-10-06 10:00:00,1267.762,one_swing_break,20.820625000000064,1.1574100201122628,1.428487377300147,-0.06339867319065397,1.875,0.78,SuddenReversalStagnation with short-mid alignment and momentum
XAGUSD,VShapeStagnation,逆V字＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2016-10-05 14:00:00,2016-10-05 15:00:00,17.662,18.025321428571427,2016-10-07 11:00:00,17.388,one_swing_break,0.36332142857142813,0.7541531504964057,1.5550968249287285,-0.5229529145778081,1.8333333333333333,0.9,VShapeStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-10-06 12:00:00,2016-10-06 13:00:00,1259.239,1268.7404107142859,2016-10-13 01:00:00,1256.319,one_swing_break,9.50141071428584,0.307322784774445,1.878773640756341,-0.6483247788392087,6.5,0.76,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-06 15:00:00,2016-10-06 16:00:00,78.842,78.42837499999999,2016-10-07 01:00:00,78.42837499999999,initial_stop,0.41362500000001035,-1.0,0.2852825627077475,-1.2426715019642984,0.375,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-10-07 09:00:00,2016-10-07 10:00:00,127.86,129.79875,2016-10-13 08:00:00,126.65,one_swing_break,1.938750000000013,0.6241134751772975,1.5731785944551782,-0.39200515796260477,5.916666666666667,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-10 15:00:00,2016-10-10 16:00:00,105.569,105.0962142857143,2016-10-11 10:00:00,105.0962142857143,initial_stop,0.47278571428570615,-1.0,0.41456413355492044,-1.1590874754494875,0.75,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-11 00:00:00,2016-10-11 01:00:00,115.68,115.31660714285714,2016-10-11 07:00:00,115.31660714285714,initial_stop,0.36339285714286973,-1.0,0.24766584766580937,-1.0181818181817954,0.25,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-12 11:00:00,2016-10-12 12:00:00,104.903,104.47698214285714,2016-10-14 15:00:00,105.144,one_swing_break,0.4260178571428668,0.5657039862514011,1.7886574171102427,-0.8051305696441197,2.125,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-12 14:00:00,2016-10-12 15:00:00,78.794,78.29682142857143,2016-10-13 02:00:00,78.29682142857143,initial_stop,0.49717857142856303,-1.0,0.47266719344875335,-1.6975791968967915,0.4583333333333333,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-14 00:00:00,2016-10-14 01:00:00,78.613,78.19683928571428,2016-10-16 23:00:00,79.02,one_swing_break,0.41616071428572354,0.9779875563183564,2.6768504612743556,-0.08890795966532065,2.9166666666666665,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-14 09:00:00,2016-10-14 10:00:00,114.94,114.40678571428572,2016-10-14 15:00:00,114.40678571428572,initial_stop,0.5332142857142799,-1.0,0.16878767582050389,-1.1440053583389265,0.20833333333333334,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-10-14 09:00:00,2016-10-14 10:00:00,1252.63,1258.311392857143,2016-10-14 14:00:00,1258.311392857143,initial_stop,5.681392857142782,-1.0,1.1567585916431815,-1.189673055525849,0.16666666666666666,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-10-17 01:00:00,2016-10-17 02:00:00,126.49,127.35089285714285,2016-10-18 06:00:00,127.35089285714285,initial_stop,0.8608928571428578,-1.0,0.20908525202239325,-1.0221945654428646,1.1666666666666667,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2016-10-18 00:00:00,2016-10-18 01:00:00,79.504,79.03824999999999,2016-10-21 12:00:00,79.03824999999999,initial_stop,0.4657500000000141,-1.0,1.099302200751444,-1.1723027375201072,3.4583333333333335,0.78,SuddenReversalStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-18 04:00:00,2016-10-18 05:00:00,114.49,114.10875,2016-10-18 14:00:00,114.10875,initial_stop,0.3812499999999943,-1.0,0.41967213114757557,-1.1803278688524468,0.375,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-10-19 15:00:00,2016-10-19 16:00:00,126.78,127.54089285714285,2016-10-20 17:00:00,127.54089285714285,initial_stop,0.7608928571428493,-1.0,0.22342173198780085,-1.0119690213564942,1.0416666666666667,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-20 00:00:00,2016-10-20 01:00:00,104.704,104.22605357142857,2016-10-21 09:00:00,104.22605357142857,initial_stop,0.47794642857142833,-1.0,1.3934616103119983,-1.1214645992900913,1.3333333333333333,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-20 00:00:00,2016-10-20 01:00:00,113.64,113.16446428571429,2016-10-21 05:00:00,113.16446428571429,initial_stop,0.4755357142857122,-1.0,1.7243710101389345,-1.051445737889603,1.1666666666666667,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-10-20 14:00:00,2016-10-20 15:00:00,17.506,17.747410714285714,2016-10-24 12:00:00,17.747410714285714,initial_stop,0.24141071428571337,-1.0,0.509505140912796,-1.271691693172571,3.875,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-10-21 02:00:00,2016-10-21 03:00:00,1262.71,1268.6161785714285,2016-10-24 12:00:00,1268.6161785714285,initial_stop,5.906178571428427,-1.0,0.27073343290621327,-1.5510875414971483,3.375,0.68,WideStagnation with short-mid alignment and momentum
GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-10-21 05:00:00,2016-10-21 06:00:00,127.04,127.68339285714286,2016-10-25 03:00:00,127.68339285714286,initial_stop,0.6433928571428567,-1.0,1.4765473216763862,-1.0102692200943533,3.875,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-24 05:00:00,2016-10-24 06:00:00,79.189,78.79660714285714,2016-10-25 16:00:00,79.72,one_swing_break,0.3923928571428519,1.3532356421225415,2.099936288340826,-0.1427141166833483,1.4166666666666667,0.68,WideStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-24 07:00:00,2016-10-24 08:00:00,113.12,112.79357142857143,2016-10-25 15:00:00,113.53,one_swing_break,0.32642857142857906,1.2560175054704197,2.358862144420064,-0.09190371991247398,1.2916666666666667,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-24 11:00:00,2016-10-24 12:00:00,104.706,104.32958928571428,2016-10-25 11:00:00,104.923,one_swing_break,0.3764107142857256,0.5764979363347201,1.245979410787935,-0.3241140471559272,0.9583333333333334,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-26 00:00:00,2016-10-26 01:00:00,80.146,79.52230357142858,2016-10-28 17:00:00,79.52230357142858,initial_stop,0.6236964285714208,-1.0,0.2661551235433887,-1.3339823059524443,2.6666666666666665,0.68,WideStagnation with short-mid alignment and momentum
XAGUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-10-26 10:00:00,2016-10-26 11:00:00,17.684,17.852017857142858,2016-10-28 17:00:00,17.852017857142858,initial_stop,0.168017857142857,-1.0,0.910617493888844,-1.1308321819534364,2.25,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-27 14:00:00,2016-10-27 15:00:00,105.75,105.24735714285715,2016-10-30 22:00:00,105.888,one_swing_break,0.5026428571428454,0.2745488134148243,0.8892994173653808,-0.2964331391217936,3.2916666666666665,0.68,WideStagnation with short-mid alignment and momentum
XAUUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-10-28 07:00:00,2016-10-28 08:00:00,1267.352,1272.2814642857143,2016-10-28 13:00:00,1272.2814642857143,initial_stop,4.929464285714175,-1.0,1.1834957435247624,-1.291621083137134,0.20833333333333334,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-10-31 07:00:00,2016-10-31 08:00:00,79.87,79.32532142857143,2016-11-01 14:00:00,80.152,one_swing_break,0.5446785714285767,0.5177365418660956,1.39899023014883,-0.5691430070159321,1.25,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2016-10-31 09:00:00,2016-10-31 10:00:00,106.245,105.79592857142858,2016-11-02 02:00:00,106.536,one_swing_break,0.449071428571429,0.6480038174009785,1.5431843486559504,-0.9575314140289629,1.6666666666666667,0.78,SuddenReversalStagnation with short-mid alignment and momentum
GBPJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2016-11-02 02:00:00,2016-11-02 03:00:00,126.99,127.56125,2016-11-03 11:00:00,127.56125,initial_stop,0.5712500000000063,-1.0,0.8927789934354229,-1.978118161925597,1.3333333333333333,0.78,SuddenReversalStagnation with short-mid alignment and momentum
EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2016-11-02 03:00:00,2016-11-02 04:00:00,114.73,115.24714285714286,2016-11-03 16:00:00,114.42,one_swing_break,0.5171428571428578,0.5994475138121583,1.4116022099447574,-0.48342541436464026,1.5,0.68,WideStagnation with short-mid alignment and momentum
CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-11-04 06:00:00,2016-11-04 07:00:00,105.982,105.50610714285713,2016-11-08 22:00:00,107.322,one_swing_break,0.4758928571428669,2.815759849906141,3.652082551594671,-0.7480675422138569,4.625,0.68,WideStagnation with short-mid alignment and momentum
AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2016-11-07 07:00:00,2016-11-07 08:00:00,80.25,79.68196428571429,2016-11-09 02:00:00,79.68196428571429,initial_stop,0.5680357142857133,-1.0,2.9522791574976592,-3.6194907261867355,1.75,0.68,WideStagnation with short-mid alignment and momentum
