symbol,signal_time,entry_time,exit_time,entry,stop,target,exit,exit_reason,r_after_cost,rr,shelf_bars,shelf_range_atr,drop_atr,risk_atr,is_oos
CHFJPY,2023-05-19 09:00:00,2023-05-19 13:00:00,2023-05-26 09:00:00,153.63,152.6650499803838,155.0774250294243,155.0774250294243,target,1.4854914765372216,1.5,7,1.4759811299548267,3.8654881429336445,2.234714785247495,False
CHFJPY,2023-08-29 09:00:00,2023-08-29 13:00:00,2023-08-31 09:00:00,166.363,165.45740344248838,167.72139483626742,165.45740344248838,stop,-1.0154594227240428,1.5,7,1.2763738661072683,4.305238273190836,2.2962174855970687,False
CHFJPY,2023-10-10 05:00:00,2023-10-10 09:00:00,2023-10-17 13:00:00,164.611,163.35894113773494,166.48908829339757,166.48908829339757,target,1.4888184170713277,1.5,7,1.5635641201350958,5.219764817162633,2.406715775571735,False
CHFJPY,2023-11-24 14:00:00,2023-11-24 18:00:00,2023-11-27 22:00:00,169.628,168.60564335687573,171.16153496468638,168.60564335687573,stop,-1.0136938514501426,1.5,7,1.7029970419156109,5.418261977736504,2.449189175974768,False
CHFJPY,2023-12-19 06:00:00,2023-12-19 10:00:00,2023-12-29 10:00:00,166.88,165.39901258869165,169.10148111696253,169.10148111696253,target,1.4905468473985017,1.5,7,1.3562242329492429,8.353345799008194,1.8061931240748685,False
CHFJPY,2024-04-05 13:00:00,2024-04-05 17:00:00,2024-04-10 09:00:00,168.1585,167.43174635030917,169.24863047453624,167.43174635030917,stop,-1.019263749147962,1.5,7,1.338348200940147,3.1064547728836596,1.5561690183035286,False
CHFJPY,2024-04-11 09:00:00,2024-04-11 13:00:00,2024-04-16 05:00:00,168.175,167.4210534100042,169.30591988499373,169.30591988499373,target,1.4814310454005744,1.5,7,1.6528528195193106,3.4973247977819586,1.7461102523600172,False
CHFJPY,2024-06-06 09:00:00,2024-06-06 13:00:00,2024-06-14 01:00:00,175.2565,174.3726039678308,176.5823440482538,176.5823440482538,target,1.4841610330961232,1.5,7,1.611725481241436,3.221552820453874,1.93165797669866,False
CHFJPY,2024-08-28 13:00:00,2024-08-28 17:00:00,2024-09-04 09:00:00,171.6955,170.63012276961084,173.29356584558377,170.63012276961084,stop,-1.0131408853133608,1.5,7,1.4596261039081881,3.7724038326120346,2.176420456242706,False
CHFJPY,2024-09-26 13:00:00,2024-09-26 17:00:00,2024-09-27 05:00:00,171.0175,169.43651167633203,173.38898248550197,169.43651167633203,stop,-1.0088552203646446,1.5,7,1.6070183099784974,4.525330673211674,2.425002429758008,False
CHFJPY,2025-09-02 01:00:00,2025-09-02 05:00:00,2025-09-07 21:00:00,184.3455,183.53493828374772,185.5613425743784,185.5613425743784,target,1.4827280270961467,1.5,7,1.354207589204329,2.941820330970104,2.0664581123758663,True
CHFJPY,2025-10-05 21:00:00,2025-10-06 01:00:00,2025-10-07 13:00:00,187.945,186.87553013286083,189.54920480070874,189.54920480070874,target,1.4869094020970781,1.5,7,1.7045146323573337,3.181676389052328,1.8832691202186944,True
CHFJPY,2025-10-22 21:00:00,2025-10-23 01:00:00,2025-10-24 05:00:00,191.0625,190.29852488067056,192.20846267899418,192.20846267899418,target,1.4816747958856515,1.5,7,1.3183831197753917,3.640080789808525,1.793787891811823,True
CHFJPY,2025-12-19 02:00:00,2025-12-19 06:00:00,2025-12-19 06:00:00,196.229,195.36243816881895,197.5288427467716,197.5288427467716,target,1.4838441995755467,1.5,7,1.6628591811604727,3.9485936386382012,2.0522612706834344,True
CHFJPY,2026-03-11 05:00:00,2026-03-11 09:00:00,2026-03-13 05:00:00,203.67,202.51681950928995,205.39977073606505,202.51681950928995,stop,-1.0121403371916133,1.5,7,1.703576592851505,5.438270508652238,2.2847836543920015,True
CHFJPY,2026-04-06 13:00:00,2026-04-06 17:00:00,2026-04-09 13:00:00,200.0915,199.1662318579829,201.47940221302565,201.47940221302565,target,1.484869251015722,1.5,7,1.6097066433681417,4.568382699117828,2.0512622746697766,True
CHFJPY,2017-05-25 01:00:00,2017-05-25 05:00:00,2017-05-26 09:00:00,114.808,114.05624349803834,116.31151300392334,114.05624349803834,stop,-1.0186230514315178,2.0,7,1.5725458709357012,5.715682221024562,2.048237688583291,False
CHFJPY,2017-06-23 01:00:00,2017-06-23 05:00:00,2017-06-27 09:00:00,114.666,114.03888577551893,115.92022844896212,115.92022844896212,target,1.9776755183450112,2.0,7,1.7162168680860603,4.630729118202144,2.0872019541356623,False
CHFJPY,2017-08-17 13:00:00,2017-08-17 17:00:00,2017-08-18 05:00:00,114.1,113.36686586803023,115.56626826393952,113.36686586803023,stop,-1.0190960963205944,2.0,7,1.7066723491571207,3.706255870219006,2.0795976416413278,False
CHFJPY,2018-04-09 09:00:00,2018-04-09 13:00:00,2018-04-12 09:00:00,111.684,111.05574143659128,112.94051712681744,111.05574143659128,stop,-1.0222838188214272,2.0,7,1.6235872328530383,4.055479832962944,2.2355230911633632,False
CHFJPY,2018-06-29 01:00:00,2018-06-29 05:00:00,2018-07-12 01:00:00,111.363,110.69040124828062,112.70819750343875,112.70819750343875,target,1.9791852126335032,2.0,7,1.3621993339346206,3.4886554651177697,2.1393429825729293,False
CHFJPY,2018-11-21 06:00:00,2018-11-21 10:00:00,2018-12-04 14:00:00,113.573,112.98640092734982,114.74619814530034,112.98640092734982,stop,-1.0238663861788255,2.0,7,1.7289818284024778,3.4193911944924427,2.3426827579704312,False
CHFJPY,2019-02-18 10:00:00,2019-02-18 14:00:00,2019-02-25 14:00:00,110.259,109.81652796381607,111.14394407236786,111.14394407236786,target,1.9683595824026483,2.0,7,1.5629669446127987,2.887788149329891,2.1081325805277285,False
CHFJPY,2019-06-28 05:00:00,2019-06-28 09:00:00,2019-07-01 13:00:00,110.532,109.96611791962088,111.66376416075822,109.96611791962088,stop,-1.0247401366564404,2.0,7,1.7100021092456332,3.5571909089317204,2.3624850572846734,False
CHFJPY,2019-10-15 13:00:00,2019-10-15 17:00:00,2019-10-21 05:00:00,109.005,108.37708281638524,110.2608343672295,110.2608343672295,target,1.9777040661327092,2.0,7,1.784731004000809,4.776334967882247,2.311334003396431,False
CHFJPY,2020-03-19 01:00:00,2020-03-19 05:00:00,2020-04-01 13:00:00,112.616,110.92260015167768,116.00279969664463,110.92260015167768,stop,-1.008267391788112,2.0,7,1.7619992777657534,5.438709928362827,2.081368130666993,False
CHFJPY,2020-08-11 05:00:00,2020-08-11 09:00:00,2020-08-12 09:00:00,116.043,115.49872406451819,117.13155187096365,117.13155187096365,target,1.9742777530893103,2.0,7,1.7157931046612103,3.5737765935311834,2.084519859671255,False
CHFJPY,2021-03-15 21:00:00,2021-03-16 01:00:00,2021-03-19 09:00:00,117.733,117.14598946002191,118.9070210799562,117.14598946002191,stop,-1.023849656942331,2.0,7,1.775460098374382,3.8041585233842925,2.1577925280668726,False
CHFJPY,2021-04-05 13:00:00,2021-04-05 17:00:00,2021-04-09 05:00:00,117.621,117.22555833263374,118.41188333473251,118.41188333473251,target,1.9645965482260541,2.0,7,1.199968630010181,6.172856358715829,1.7210575767449792,False
CHFJPY,2021-05-18 09:00:00,2021-05-18 13:00:00,2021-05-19 09:00:00,121.427,120.90448445750008,122.47203108499987,120.90448445750008,stop,-1.0267934613639016,2.0,7,1.765005743658757,3.529649375876894,2.0895425425626617,False
CHFJPY,2021-08-23 05:00:00,2021-08-23 09:00:00,2021-09-06 09:00:00,120.266,119.62212091710228,121.55375816579546,119.855,time,-0.6600618210601484,2.0,7,1.6725522203194838,2.8379756823475963,2.443412440551478,False
CHFJPY,2021-12-14 06:00:00,2021-12-14 10:00:00,2021-12-20 06:00:00,123.4,122.73462483377438,124.73075033245127,122.73462483377438,stop,-1.0210407612286247,2.0,7,1.383301806606991,4.05947519860288,2.2670312056930038,False
CHFJPY,2022-02-07 22:00:00,2022-02-08 02:00:00,2022-02-22 02:00:00,124.789,124.17679207312605,126.0134158537479,125.254,time,0.7366778184380677,2.0,7,1.7203140911099823,3.5770257831754235,2.149367190388768,False
CHFJPY,2022-04-05 13:00:00,2022-04-05 17:00:00,2022-04-11 13:00:00,132.944,132.0766440463733,134.67871190725336,134.67871190725336,target,1.9838589912924773,2.0,7,1.3920605478248982,4.09965178633616,1.964905211549692,False
CHFJPY,2022-05-25 21:00:00,2022-05-26 01:00:00,2022-06-01 05:00:00,132.568,131.5699198422002,134.56416031559965,134.56416031559965,target,1.9859730705088139,2.0,7,1.5141664697473358,6.804979020533789,2.113141141571337,False
CHFJPY,2022-07-19 09:00:00,2022-07-19 13:00:00,2022-07-25 05:00:00,142.219,141.21029615991733,144.2364076801653,141.21029615991733,stop,-1.0138791976829025,2.0,7,1.4907158812016827,5.1382611979165285,2.1424616209931937,False
CHFJPY,2022-08-18 21:00:00,2022-08-19 01:00:00,2022-08-24 01:00:00,142.295,141.37662151235105,144.13175697529786,141.37662151235105,stop,-1.0152442595164115,2.0,7,1.6250927333829748,3.3472841908663646,2.1381808119965307,False
CHFJPY,2022-09-05 17:00:00,2022-09-05 21:00:00,2022-09-06 13:00:00,143.478,142.66306812312192,145.1078637537562,145.1078637537562,target,1.9828206499251908,2.0,7,1.6855690296693449,4.22647779375991,1.9987169417398645,False
CHFJPY,2023-05-19 09:00:00,2023-05-19 13:00:00,2023-06-01 13:00:00,153.63,152.6650499803838,155.5599000392324,152.6650499803838,stop,-1.0145085234627784,2.0,7,1.4759811299548267,3.8654881429336445,2.234714785247495,False
CHFJPY,2023-08-29 09:00:00,2023-08-29 13:00:00,2023-08-31 09:00:00,166.363,165.45740344248838,168.17419311502323,165.45740344248838,stop,-1.0154594227240428,2.0,7,1.2763738661072683,4.305238273190836,2.2962174855970687,False
CHFJPY,2023-10-10 05:00:00,2023-10-10 09:00:00,2023-10-18 13:00:00,164.611,163.35894113773494,167.11511772453008,167.11511772453008,target,1.9888184170713163,2.0,7,1.5635641201350958,5.219764817162633,2.406715775571735,False
CHFJPY,2023-11-24 14:00:00,2023-11-24 18:00:00,2023-11-27 22:00:00,169.628,168.60564335687573,171.6727132862485,168.60564335687573,stop,-1.0136938514501426,2.0,7,1.7029970419156109,5.418261977736504,2.449189175974768,False
CHFJPY,2023-12-19 06:00:00,2023-12-19 10:00:00,2024-01-04 10:00:00,166.88,165.39901258869165,169.8419748226167,169.8419748226167,target,1.990546847398492,2.0,7,1.3562242329492429,8.353345799008194,1.8061931240748685,False
CHFJPY,2024-04-05 13:00:00,2024-04-05 17:00:00,2024-04-10 09:00:00,168.1585,167.43174635030917,169.61200729938167,167.43174635030917,stop,-1.019263749147962,2.0,7,1.338348200940147,3.1064547728836596,1.5561690183035286,False
CHFJPY,2024-04-11 09:00:00,2024-04-11 13:00:00,2024-04-17 05:00:00,168.175,167.4210534100042,169.68289317999165,169.68289317999165,target,1.9814310454005932,2.0,7,1.6528528195193106,3.4973247977819586,1.7461102523600172,False
CHFJPY,2024-06-06 09:00:00,2024-06-06 13:00:00,2024-06-17 13:00:00,175.2565,174.3726039678308,177.02429206433837,177.02429206433837,target,1.9841610330961073,2.0,7,1.611725481241436,3.221552820453874,1.93165797669866,False
CHFJPY,2024-08-28 13:00:00,2024-08-28 17:00:00,2024-09-04 09:00:00,171.6955,170.63012276961084,173.82625446077836,170.63012276961084,stop,-1.0131408853133608,2.0,7,1.4596261039081881,3.7724038326120346,2.176420456242706,False
CHFJPY,2024-09-26 13:00:00,2024-09-26 17:00:00,2024-09-27 05:00:00,171.0175,169.43651167633203,174.17947664733597,169.43651167633203,stop,-1.0088552203646446,2.0,7,1.6070183099784974,4.525330673211674,2.425002429758008,False
CHFJPY,2025-09-02 01:00:00,2025-09-02 05:00:00,2025-09-08 13:00:00,184.3455,183.53493828374772,185.96662343250452,185.96662343250452,target,1.9827280270961467,2.0,7,1.354207589204329,2.941820330970104,2.0664581123758663,True
CHFJPY,2025-10-05 21:00:00,2025-10-06 01:00:00,2025-10-07 17:00:00,187.945,186.87553013286083,190.08393973427832,190.08393973427832,target,1.9869094020970781,2.0,7,1.7045146323573337,3.181676389052328,1.8832691202186944,True
CHFJPY,2025-10-22 21:00:00,2025-10-23 01:00:00,2025-10-30 09:00:00,191.0625,190.29852488067056,192.5904502386589,192.5904502386589,target,1.981674795885633,2.0,7,1.3183831197753917,3.640080789808525,1.793787891811823,True
CHFJPY,2025-12-19 02:00:00,2025-12-19 06:00:00,2025-12-19 14:00:00,196.229,195.36243816881895,197.96212366236213,197.96212366236213,target,1.9838441995755467,2.0,7,1.6628591811604727,3.9485936386382012,2.0522612706834344,True
CHFJPY,2026-03-11 05:00:00,2026-03-11 09:00:00,2026-03-13 05:00:00,203.67,202.51681950928995,205.97636098142007,202.51681950928995,stop,-1.0121403371916133,2.0,7,1.703576592851505,5.438270508652238,2.2847836543920015,True
CHFJPY,2026-04-06 13:00:00,2026-04-06 17:00:00,2026-04-10 13:00:00,200.0915,199.1662318579829,201.9420362840342,201.9420362840342,target,1.984869251015722,2.0,7,1.6097066433681417,4.568382699117828,2.0512622746697766,True
XAUUSD,2015-12-04 11:00:00,2015-12-04 15:00:00,2015-12-14 19:00:00,1079.14,1061.9355618939655,1104.946657159052,1061.9355618939655,stop,-1.017437361112942,1.5,7,1.6520083290009597,4.197419364456631,2.465613145935031,False
XAUUSD,2016-03-22 10:00:00,2016-03-22 14:00:00,2016-03-23 02:00:00,1254.95,1238.5884950604343,1279.4922574093487,1238.5884950604343,stop,-1.0183357216288043,1.5,7,1.7890096504010877,3.469120404197577,2.106807019407532,False
XAUUSD,2016-04-21 06:00:00,2016-04-21 10:00:00,2016-04-22 10:00:00,1259.43,1243.5218132750372,1283.2922800874444,1243.5218132750372,stop,-1.018858214653052,1.5,7,1.6982193384514803,4.64205077697018,2.128827182047085,False
XAUUSD,2016-06-08 02:00:00,2016-06-08 06:00:00,2016-06-08 22:00:00,1248.91,1238.606889767351,1264.3646653489736,1264.3646653489736,target,1.4708825788304656,1.5,7,1.556363898418237,5.498709053556385,2.0392341789210153,False
XAUUSD,2016-09-06 06:00:00,2016-09-06 10:00:00,2016-09-06 14:00:00,1330.62,1320.4274982924587,1345.9087525613118,1345.9087525613118,target,1.4705665980140963,1.5,7,1.4425452109751808,3.1849162468020022,2.173238137306386,False
XAUUSD,2017-05-29 22:00:00,2017-05-30 02:00:00,2017-05-30 06:00:00,1269.71,1263.3205944185188,1279.294108372222,1263.3205944185188,stop,-1.0469527245022117,1.5,7,1.3758430101827235,3.396729219105733,1.7760078748228547,False
XAUUSD,2017-05-31 14:00:00,2017-05-31 18:00:00,2017-06-01 10:00:00,1271.62,1263.2158181720338,1284.226272741949,1263.2158181720338,stop,-1.0356965146805712,1.5,7,1.3758430101827235,3.2671084540815816,2.092295835752126,False
XAUUSD,2017-11-27 07:00:00,2017-11-27 11:00:00,2017-11-29 11:00:00,1294.03,1285.8146564499052,1306.3530153251422,1285.8146564499052,stop,-1.0365170364660796,1.5,7,1.7128017554211883,4.488421531050894,2.06344421212987,False
XAUUSD,2017-12-20 15:00:00,2017-12-20 19:00:00,2017-12-26 03:00:00,1265.52,1258.1889012629904,1276.5166481055144,1276.5166481055144,target,1.4590784395679066,1.5,7,1.6690710212582658,5.483295352954039,2.011609290852694,False
XAUUSD,2018-01-11 11:00:00,2018-01-11 15:00:00,2018-01-12 15:00:00,1322.38,1313.3284056260854,1335.957391560872,1335.957391560872,target,1.4668566677198067,1.5,7,1.5820264563667916,3.327868467859038,1.7122489609092146,False
XAUUSD,2018-03-21 18:00:00,2018-03-21 22:00:00,2018-03-25 22:00:00,1332.05,1319.9045806294039,1350.268129055894,1350.268129055894,target,1.4752993296611403,1.5,7,1.6062535866511614,3.51798869902706,2.1153085327169565,False
XAUUSD,2018-09-20 18:00:00,2018-09-20 22:00:00,2018-09-21 10:00:00,1206.95,1200.028798568918,1217.331802146623,1200.028798568918,stop,-1.0433450757050549,1.5,7,1.404506135343156,2.88188893665502,1.7634507074278503,False
XAUUSD,2018-11-21 11:00:00,2018-11-21 15:00:00,2018-11-27 15:00:00,1225.67,1216.884668184033,1238.8479977239508,1216.884668184033,stop,-1.0341478280256804,1.5,7,1.6839102099071868,6.564310135970843,2.184684617664399,False
XAUUSD,2019-02-19 07:00:00,2019-02-19 11:00:00,2019-02-19 23:00:00,1329.08,1320.288550985369,1342.2671735219462,1342.2671735219462,target,1.4658759324542612,1.5,7,1.711977521221376,3.6725509693220855,2.3852239448513464,False
XAUUSD,2019-05-07 14:00:00,2019-05-07 18:00:00,2019-05-13 10:00:00,1284.64,1275.9553016855036,1297.6670474717448,1297.6670474717448,target,1.4654564857481092,1.5,7,1.7920965922811722,4.915961117770441,2.227534967828278,False
XAUUSD,2019-05-26 22:00:00,2019-05-27 02:00:00,2019-05-28 10:00:00,1287.15,1279.8891042353769,1298.0413436469348,1279.8891042353769,stop,-1.041317216184517,1.5,7,1.5728455851521936,3.469155433257067,2.35469440157487,False
XAUUSD,2019-07-17 14:00:00,2019-07-17 18:00:00,2019-07-18 22:00:00,1423.8,1405.7630322155592,1450.8554516766612,1450.8554516766612,target,1.4833674926082168,1.5,7,1.68805961600997,4.246425656417309,2.428282269564625,False
XAUUSD,2019-09-24 14:00:00,2019-09-24 18:00:00,2019-09-25 14:00:00,1531.35,1513.659882387647,1557.8851764185292,1513.659882387647,stop,-1.016958620998127,1.5,7,1.5466033518354327,2.871310512901649,2.4298041912635884,False
XAUUSD,2019-12-19 15:00:00,2019-12-19 19:00:00,2019-12-24 11:00:00,1480.93,1472.623177314639,1493.3902340280417,1493.3902340280417,target,1.4638851084989615,1.5,7,1.5006841107341813,4.561591233367012,2.0029516142548918,False
XAUUSD,2020-01-17 15:00:00,2020-01-17 19:00:00,2020-01-21 11:00:00,1559.91,1546.4064380713933,1580.1653428929103,1546.4064380713933,stop,-1.022216360511862,1.5,7,1.6062751897224106,3.1867251018125398,2.2452620127725225,False
XAUUSD,2020-03-05 11:00:00,2020-03-05 15:00:00,2020-03-12 10:00:00,1658.32,1628.259584087322,1703.4106238690167,1628.259584087322,stop,-1.009979901837408,1.5,7,1.5302683826213102,5.5650402709238564,2.165476463704402,False
XAUUSD,2020-06-19 10:00:00,2020-06-19 14:00:00,2020-06-23 10:00:00,1734.2,1714.545814086767,1763.6812788698496,1763.6812788698496,target,1.4847360760031179,1.5,7,1.5720715297211094,5.074780455797314,2.3689036006661466,False
XAUUSD,2020-07-20 10:00:00,2020-07-20 14:00:00,2020-07-21 10:00:00,1814.85,1800.637722732756,1836.168415900866,1836.168415900866,target,1.4788914897761318,1.5,7,1.5380314193955416,2.9248309908834447,2.349482726329398,False
XAUUSD,2021-03-10 19:00:00,2021-03-10 23:00:00,2021-03-12 07:00:00,1726.41,1705.4936429038191,1757.7845356442715,1705.4936429038191,stop,-1.0143428417587572,1.5,7,1.5427104037149204,2.9327416510301396,2.0217970990034257,False
XAUUSD,2021-06-10 22:00:00,2021-06-11 02:00:00,2021-06-11 10:00:00,1899.76,1885.1191626267694,1921.721256059846,1885.1191626267694,stop,-1.0204906312632571,1.5,7,1.5600271210107763,5.698097767513818,1.8023153363012998,False
XAUUSD,2021-11-09 15:00:00,2021-11-09 19:00:00,2021-11-10 11:00:00,1830.12,1810.2535711972264,1859.9196432041601,1859.9196432041601,target,1.484899148056328,1.5,7,1.7697494172275505,3.2265566756081405,2.48774571564652,False
XAUUSD,2022-08-01 06:00:00,2022-08-01 10:00:00,2022-08-15 10:00:00,1773.32,1749.567571843398,1808.948642234903,1777.74,time,0.17345595039110678,1.5,7,1.7267059109132472,4.116985720690891,2.4820419466991956,False
XAUUSD,2023-03-03 03:00:00,2023-03-03 07:00:00,2023-03-07 15:00:00,1843.22,1828.137854315285,1865.8432185270726,1828.137854315285,stop,-1.019891068968006,1.5,7,1.3173193529319445,3.4557967661313485,2.202228732543235,False
XAUUSD,2023-09-20 10:00:00,2023-09-20 14:00:00,2023-09-20 22:00:00,1940.5,1928.3664457085654,1958.7003314371518,1928.3664457085654,stop,-1.0247248244656522,1.5,7,1.571078019044378,4.290506136670745,2.3270136064069082,False
XAUUSD,2024-05-09 14:00:00,2024-05-09 18:00:00,2024-05-10 10:00:00,2334.74,2306.682262244961,2376.826606632558,2376.826606632558,target,1.4893077623499313,1.5,7,1.6995133376643332,4.886486720130081,2.264373227639705,False
XAUUSD,2024-11-20 11:00:00,2024-11-20 15:00:00,2024-11-22 03:00:00,2643.04,2613.987261108574,2686.619108337139,2686.619108337139,target,1.4896739511850734,1.5,7,1.761369776051082,4.7640192128068755,1.999368779297453,False
XAUUSD,2025-03-12 14:00:00,2025-03-12 18:00:00,2025-03-13 18:00:00,2935.95,2902.1401411590446,2986.6647882614325,2986.6647882614325,target,1.4911268484908016,1.5,7,1.2847150264389133,3.025862401410333,2.254075438233202,True
XAUUSD,2025-06-02 10:00:00,2025-06-02 14:00:00,2025-06-06 14:00:00,3370.28,3317.462288533747,3449.50656719938,3317.462288533747,stop,-1.0056799128866434,1.5,7,1.6203725797654471,3.754003419590931,2.1942607153256186,True
XAUUSD,2025-11-27 23:00:00,2025-11-28 03:00:00,2025-12-11 15:00:00,4189.14,4129.837172836659,4278.094240745012,4278.094240745012,target,1.4949412192580134,1.5,7,1.2780432042621688,4.288280077140045,2.3046953406929944,True
XAUUSD,2026-01-09 19:00:00,2026-01-11 23:00:00,2026-01-12 15:00:00,4509.71,4433.462418239845,4624.081372640233,4624.081372640233,target,1.4960654489877074,1.5,7,1.6539284201453732,5.814535313502242,2.454032159380745,True
XAUUSD,2015-12-04 11:00:00,2015-12-04 15:00:00,2015-12-14 19:00:00,1079.14,1061.9355618939655,1113.5488762120692,1061.9355618939655,stop,-1.017437361112942,2.0,7,1.6520083290009597,4.197419364456631,2.465613145935031,False
XAUUSD,2016-03-22 10:00:00,2016-03-22 14:00:00,2016-03-23 02:00:00,1254.95,1238.5884950604343,1287.6730098791315,1238.5884950604343,stop,-1.0183357216288043,2.0,7,1.7890096504010877,3.469120404197577,2.106807019407532,False
XAUUSD,2016-04-21 06:00:00,2016-04-21 10:00:00,2016-04-22 10:00:00,1259.43,1243.5218132750372,1291.2463734499258,1243.5218132750372,stop,-1.018858214653052,2.0,7,1.6982193384514803,4.64205077697018,2.128827182047085,False
XAUUSD,2016-06-08 02:00:00,2016-06-08 06:00:00,2016-06-09 14:00:00,1248.91,1238.606889767351,1269.5162204652981,1269.5162204652981,target,1.9708825788304656,2.0,7,1.556363898418237,5.498709053556385,2.0392341789210153,False
XAUUSD,2016-09-06 06:00:00,2016-09-06 10:00:00,2016-09-06 14:00:00,1330.62,1320.4274982924587,1351.0050034150822,1351.0050034150822,target,1.9705665980140852,2.0,7,1.4425452109751808,3.1849162468020022,2.173238137306386,False
XAUUSD,2017-05-29 22:00:00,2017-05-30 02:00:00,2017-05-30 06:00:00,1269.71,1263.3205944185188,1282.4888111629625,1263.3205944185188,stop,-1.0469527245022117,2.0,7,1.3758430101827235,3.396729219105733,1.7760078748228547,False
XAUUSD,2017-05-31 14:00:00,2017-05-31 18:00:00,2017-06-01 10:00:00,1271.62,1263.2158181720338,1288.4283636559321,1263.2158181720338,stop,-1.0356965146805712,2.0,7,1.3758430101827235,3.2671084540815816,2.092295835752126,False
XAUUSD,2017-11-27 07:00:00,2017-11-27 11:00:00,2017-11-29 11:00:00,1294.03,1285.8146564499052,1310.4606871001895,1285.8146564499052,stop,-1.0365170364660796,2.0,7,1.7128017554211883,4.488421531050894,2.06344421212987,False
XAUUSD,2017-12-20 15:00:00,2017-12-20 19:00:00,2017-12-26 11:00:00,1265.52,1258.1889012629904,1280.1821974740192,1280.1821974740192,target,1.9590784395679066,2.0,7,1.6690710212582658,5.483295352954039,2.011609290852694,False
XAUUSD,2018-01-11 11:00:00,2018-01-11 15:00:00,2018-01-14 23:00:00,1322.38,1313.3284056260854,1340.4831887478294,1340.4831887478294,target,1.9668566677198067,2.0,7,1.5820264563667916,3.327868467859038,1.7122489609092146,False
XAUUSD,2018-03-21 18:00:00,2018-03-21 22:00:00,2018-03-27 06:00:00,1332.05,1319.9045806294039,1356.340838741192,1356.340838741192,target,1.9752993296611496,2.0,7,1.6062535866511614,3.51798869902706,2.1153085327169565,False
XAUUSD,2018-09-20 18:00:00,2018-09-20 22:00:00,2018-09-21 10:00:00,1206.95,1200.028798568918,1220.792402862164,1200.028798568918,stop,-1.0433450757050549,2.0,7,1.404506135343156,2.88188893665502,1.7634507074278503,False
XAUUSD,2018-11-21 11:00:00,2018-11-21 15:00:00,2018-11-27 15:00:00,1225.67,1216.884668184033,1243.2406636319342,1216.884668184033,stop,-1.0341478280256804,2.0,7,1.6839102099071868,6.564310135970843,2.184684617664399,False
XAUUSD,2019-02-19 07:00:00,2019-02-19 11:00:00,2019-02-27 15:00:00,1329.08,1320.288550985369,1346.6628980292617,1320.288550985369,stop,-1.0341240675457388,2.0,7,1.711977521221376,3.6725509693220855,2.3852239448513464,False
XAUUSD,2019-05-07 14:00:00,2019-05-07 18:00:00,2019-05-13 22:00:00,1284.64,1275.9553016855036,1302.009396628993,1302.009396628993,target,1.9654564857481092,2.0,7,1.7920965922811722,4.915961117770441,2.227534967828278,False
XAUUSD,2019-05-26 22:00:00,2019-05-27 02:00:00,2019-05-28 10:00:00,1287.15,1279.8891042353769,1301.6717915292465,1279.8891042353769,stop,-1.041317216184517,2.0,7,1.5728455851521936,3.469155433257067,2.35469440157487,False
XAUUSD,2019-07-17 14:00:00,2019-07-17 18:00:00,2019-07-31 18:00:00,1423.8,1405.7630322155592,1459.8739355688815,1411.46,time,-0.700782978106982,2.0,7,1.68805961600997,4.246425656417309,2.428282269564625,False
XAUUSD,2019-09-24 14:00:00,2019-09-24 18:00:00,2019-09-25 14:00:00,1531.35,1513.659882387647,1566.7302352247057,1513.659882387647,stop,-1.016958620998127,2.0,7,1.5466033518354327,2.871310512901649,2.4298041912635884,False
XAUUSD,2019-12-19 15:00:00,2019-12-19 19:00:00,2019-12-24 15:00:00,1480.93,1472.623177314639,1497.5436453707223,1497.5436453707223,target,1.9638851084989615,2.0,7,1.5006841107341813,4.561591233367012,2.0029516142548918,False
XAUUSD,2020-01-17 15:00:00,2020-01-17 19:00:00,2020-01-21 11:00:00,1559.91,1546.4064380713933,1586.9171238572137,1546.4064380713933,stop,-1.022216360511862,2.0,7,1.6062751897224106,3.1867251018125398,2.2452620127725225,False
XAUUSD,2020-03-05 11:00:00,2020-03-05 15:00:00,2020-03-12 10:00:00,1658.32,1628.259584087322,1718.4408318253556,1628.259584087322,stop,-1.009979901837408,2.0,7,1.5302683826213102,5.5650402709238564,2.165476463704402,False
XAUUSD,2020-06-19 10:00:00,2020-06-19 14:00:00,2020-06-24 06:00:00,1734.2,1714.545814086767,1773.5083718264661,1773.5083718264661,target,1.9847360760031179,2.0,7,1.5720715297211094,5.074780455797314,2.3689036006661466,False
XAUUSD,2020-07-20 10:00:00,2020-07-20 14:00:00,2020-07-21 14:00:00,1814.85,1800.637722732756,1843.2745545344878,1843.2745545344878,target,1.9788914897761238,2.0,7,1.5380314193955416,2.9248309908834447,2.349482726329398,False
XAUUSD,2021-03-10 19:00:00,2021-03-10 23:00:00,2021-03-12 07:00:00,1726.41,1705.4936429038191,1768.242714192362,1705.4936429038191,stop,-1.0143428417587572,2.0,7,1.5427104037149204,2.9327416510301396,2.0217970990034257,False
XAUUSD,2021-06-10 22:00:00,2021-06-11 02:00:00,2021-06-11 10:00:00,1899.76,1885.1191626267694,1929.0416747464612,1885.1191626267694,stop,-1.0204906312632571,2.0,7,1.5600271210107763,5.698097767513818,1.8023153363012998,False
XAUUSD,2021-11-09 15:00:00,2021-11-09 19:00:00,2021-11-15 11:00:00,1830.12,1810.2535711972264,1869.852857605547,1869.852857605547,target,1.984899148056328,2.0,7,1.7697494172275505,3.2265566756081405,2.48774571564652,False
