symbol,timeframe,strategy,note,signal_time,period,pair_key,v_start_i,v_extreme_i,v_start,v_extreme,trigger_level,v_move_atr,v_move_bars,v_recovery_bars,drop_speed_atr_per_bar,recovery_speed_atr_per_bar,right_left_speed_ratio,fib_ratio_at_signal,close_location,body_ratio,ema50_stretch_atr,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,year
CHFJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2021-07-09 00:00:00,Research_2015_2024,12071-12076,12071,12076,120.035,118.992,120.035,3.6156972234139757,5,5,0.7231394446827951,0.7453258897737319,1.0306807286673028,1.0306807286673028,0.8852459016393354,0.24590163934420373,0.028142127786054735,2021-07-09 04:00:00,120.067,118.91988389516925,122.36123220966148,2021-07-20 12:00:00,118.91988389516925,SL,46,1.1471161048307437,-1.0,-1.0174350267734766,2021
USDJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2021-08-06 00:00:00,Research_2015_2024,12184-12202,12184,12202,109.826,108.721,109.826,5.484682863505847,18,9,0.3047046035281026,0.6254027518567812,2.052488687782825,1.0262443438914126,0.7823129251701002,0.6938775510204082,1.219864577628012,2021-08-06 04:00:00,109.856,108.67063245699435,112.2237350860113,2021-09-16 04:00:00,109.354,max_hold,180,1.1853675430056398,-0.42349733883139307,-0.4319335408001383,2021
AUDJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2021-08-11 12:00:00,Research_2015_2024,12207-12217,12207,12217,81.396,80.708,81.396,3.5029431353977745,10,9,0.35029431353977747,0.41863338504430336,1.1950904392764734,1.075581395348826,0.6527415143602967,0.5587467362924103,2.112488123013478,2021-08-11 16:00:00,81.447,80.65889843216068,83.02620313567861,2021-08-16 00:00:00,80.65889843216068,SL,15,0.7881015678393197,-1.0,-1.0158608998003378,2021
CHFJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2021-08-23 04:00:00,Research_2015_2024,12257-12266,12257,12266,120.082,119.28,120.082,3.250341369733309,9,9,0.36114904108147877,0.3998757462348604,1.107231920199518,1.1072319201995182,0.851648351648381,0.703296703296723,1.4419903972619186,2021-08-23 08:00:00,120.166,119.21831417159224,122.06737165681554,2021-09-13 08:00:00,119.21831417159224,SL,93,0.9476858284077565,-1.0,-1.021104040390277,2021
XAUUSD,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2021-08-27 12:00:00,Research_2015_2024,12196-12208,12196,12208,1809.465,1779.928,1809.465,3.491856021963577,12,6,0.2909880018302981,0.6483760826238046,2.2281883739039263,1.1140941869519634,0.985073107846794,0.5522950096685525,2.6222104410566036,2021-08-27 16:00:00,1812.855,1777.813293679478,1882.8784126410442,2021-09-16 08:00:00,1777.813293679478,SL,85,35.04170632052205,-1.0,-1.0099880980908502,2021
XAUUSD,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2021-10-01 12:00:00,Research_2015_2024,12342-12358,12342,12358,1760.738,1721.548,1760.738,4.099493897574045,16,11,0.2562183685983778,0.3800987522003165,1.4834953258020356,1.0199030364888995,0.8168422502237791,0.48543689320387573,1.0201158942339268,2021-10-01 16:00:00,1761.555,1719.1580708417207,1846.2378583165587,2021-11-10 12:00:00,1846.2378583165587,TP,173,42.39692915827936,1.9973818858534373,1.989126570976893,2021
USDJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2021-11-01 04:00:00,Research_2015_2024,12568-12580,12568,12580,114.312,113.255,114.312,4.244545419864239,12,11,0.35371211832201993,0.42419900041990727,1.1992775436484084,1.0993377483443745,0.9605263157894737,0.9561403508771722,2.3501938236534223,2021-11-01 08:00:00,114.42,113.19274362767722,116.86551274464557,2021-11-08 12:00:00,113.19274362767722,SL,32,1.2272563723227847,-1.0,-1.008148256733892,2021
GBPJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2022-02-08 12:00:00,Research_2015_2024,14455-14467,14455,14467,156.47,155.12,156.47,3.4589615554171718,12,7,0.28824679628476435,0.5563620702893186,1.930158730158715,1.1259259259259171,0.9436619718309577,0.8169014084506726,2.933085947371966,2022-02-08 16:00:00,156.64,155.02242736307045,159.87514527385906,2022-02-24 00:00:00,155.02242736307045,SL,70,1.6175726369295376,-1.0,-1.0123642051944854,2022
AUDJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2022-02-23 04:00:00,Research_2015_2024,13070-13080,13070,13080,83.325,82.121,83.325,3.2814858510366323,10,8,0.3281485851036632,0.4204063060817283,1.2811461794019945,1.0249169435215955,1.0,0.8111888111888049,1.7363254777012749,2022-02-23 08:00:00,83.355,82.029273259839,86.00645348032201,2022-02-24 12:00:00,82.029273259839,SL,7,1.3257267401610022,-1.0,-1.0094287907313921,2022
AUDJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2022-03-16 12:00:00,Research_2015_2024,13161-13174,13161,13174,85.89,84.59,85.89,3.7058901662249273,13,8,0.28506847432499444,0.47285733178658484,1.658750000000001,1.0207692307692315,0.6032608695652252,0.4972826086956586,2.682986914610692,2022-03-16 16:00:00,85.918,84.50230177219983,88.74639645560035,2022-03-22 00:00:00,88.74639645560035,TP,21,1.4156982278001777,1.9978809043190822,1.989051338981975,2022
SILVER,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2022-04-11 08:00:00,Research_2015_2024,13179-13191,13179,13191,24.938,24.226,24.938,3.295419738574508,12,12,0.2746183115478757,0.3741288794964047,1.3623595505618016,1.3623595505618016,0.9515738498789357,0.9322033898305117,2.428127624241142,2022-04-11 12:00:00,25.193,24.171985636392105,27.244028727215795,2022-04-22 08:00:00,24.171985636392105,SL,48,1.0210143636078968,-1.0,-1.0342796352798826,2022
AUDJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2022-05-04 16:00:00,Research_2015_2024,13373-13388,13373,13388,93.522,91.497,93.522,4.056807615259952,15,12,0.2704538410173301,0.36995414302123475,1.3679012345678938,1.094320987654315,0.8824721377912864,0.8520770010131696,2.379869214171919,2022-05-04 20:00:00,93.713,91.37220975899973,98.39458048200052,2022-05-09 12:00:00,91.37220975899973,SL,17,2.3407902410002634,-1.0,-1.0053400769454024,2022
XAUUSD,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2022-06-02 12:00:00,Research_2015_2024,13411-13424,13411,13424,1863.883,1828.358,1863.883,4.200545672374267,13,7,0.3231188978749437,0.6666481773637195,2.0631667839549626,1.1109359605911335,0.9020602218700456,0.6391970417327045,2.2823332829552623,2022-06-02 16:00:00,1867.824,1826.2436913618606,1950.984617276279,2022-06-10 12:00:00,1826.2436913618606,SL,36,41.58030863813951,-1.0,-1.0084174459368755,2022
GBPJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2022-06-16 20:00:00,Research_2015_2024,15029-15032,15029,15032,163.74,159.98,163.74,3.2724713221952784,3,3,1.0908237740650928,1.273594778762167,1.1675531914893595,1.1675531914893595,1.0,0.7711864406779587,0.497470266870963,2022-06-17 00:00:00,164.32,159.69275531320181,173.72448937359638,2022-07-29 00:00:00,162.03,max_hold,180,4.6272446867981785,-0.49489494396816897,-0.4992171705530399,2022
EURJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2022-06-17 04:00:00,Research_2015_2024,13446-13452,13446,13452,141.47,137.85,141.47,3.7065698166491834,6,6,0.6177616361081971,0.6570116848112024,1.0635359116022072,1.063535911602207,0.8076923076923052,0.530769230769236,1.2347714292030645,2022-06-17 08:00:00,141.71,137.605838944154,149.888322111692,2022-07-06 08:00:00,137.605838944154,SL,78,4.104161055846021,-1.0,-1.0030456894429578,2022
XAUUSD,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2022-07-22 08:00:00,Research_2015_2024,13629-13647,13629,13647,1723.798,1680.748,1723.798,4.7569045197540145,18,6,0.26427247331966747,0.8777161030254583,3.3212543554006904,1.1070847851335635,0.8805075784279067,0.8586535072259209,1.141779221386282,2022-07-22 12:00:00,1728.448,1678.4854992591702,1828.2530014816593,2022-09-01 12:00:00,1695.448,max_hold,180,49.96250074082991,-0.6604953617350069,-0.667500615571593,2022
GBPJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2022-08-17 04:00:00,Research_2015_2024,15277-15287,15277,15287,162.76,160.08,162.76,4.438378674690929,10,8,0.44383786746909293,0.6541640210831825,1.4738805970149356,1.1791044776119486,0.857142857142873,0.83116883116887,1.788236726356523,2022-08-17 08:00:00,163.23,159.92904397549032,169.8619120490194,2022-09-22 04:00:00,159.92904397549032,SL,155,3.3009560245096736,-1.0,-1.0060588507848882,2022
XAUUSD,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2022-09-29 08:00:00,Research_2015_2024,13938-13950,13938,13950,1649.648,1614.71,1649.648,3.2094509656344266,12,7,0.2674542471362022,0.48014602164909553,1.795245455214548,1.0472265155418197,0.9027952082144803,0.7324586423274386,0.2240148494233893,2022-09-29 12:00:00,1651.318,1611.9885064817859,1729.9169870364283,2022-11-09 12:00:00,1711.368,max_hold,180,39.32949351821412,1.5268439694548783,1.5179447956112577,2022
SILVER,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2022-09-30 04:00:00,Research_2015_2024,13942-13953,13942,13953,19.023,17.953,19.023,4.2562216915055835,11,11,0.38692924468232576,0.42851509808276333,1.1074766355140204,1.1074766355140204,0.8832891246684428,0.8169761273209662,1.0890788600129886,2022-09-30 08:00:00,19.14,17.89015083015204,21.633698339695922,2022-11-10 08:00:00,21.083,max_hold,180,1.249849169847959,1.5545875829451956,1.5265842039420654,2022
CHFJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2022-10-14 04:00:00,Research_2015_2024,14114-14120,14114,14120,147.498,145.737,147.498,3.3785717081758753,6,4,0.5630952846959791,0.968389590972051,1.7197614991482204,1.1465076660988134,0.5526838966202771,0.47316103379722907,1.9175852094829615,2022-10-14 08:00:00,147.753,145.60669345687273,152.05461308625453,2022-11-10 20:00:00,145.60669345687273,SL,121,2.1463065431272526,-1.0,-1.0093183334244702,2022
GBPJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-01-18 00:00:00,Research_2015_2024,15915-15940,15915,15940,161.16,155.64,161.16,6.511003174761175,25,16,0.260440126990447,0.4157841701274123,1.596467391304349,1.0217391304347834,0.9650537634408615,0.8602150537634381,3.497060785274349,2023-01-18 04:00:00,161.28,155.42805109397744,172.98389781204511,2023-02-28 04:00:00,165.18,max_hold,180,5.851948906022557,0.6664446430805822,0.6630269782442746,2023
XAUUSD,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-01-19 16:00:00,Research_2015_2024,14420-14433,14420,14433,1928.885,1896.495,1928.885,3.2860019499688904,13,9,0.2527693807668377,0.373114694329424,1.4761071661349543,1.0219203457857373,0.8814500803975976,0.8485601520245661,3.281685831989353,2023-01-19 20:00:00,1929.615,1894.0307592225174,2000.7234815549652,2023-02-03 12:00:00,1894.0307592225174,SL,66,35.58424077748259,-1.0,-1.0098358147413844,2023
CHFJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-02-01 04:00:00,Research_2015_2024,14584-14595,14584,14595,141.967,140.289,141.967,3.2584322216732384,11,12,0.29622111106120347,0.31004947043732173,1.0466825586015074,1.1418355184743718,0.5993265993266153,0.5841750841750762,2.132043279699774,2023-02-01 08:00:00,142.204,140.16025710419575,146.29448579160854,2023-03-07 04:00:00,146.29448579160854,TP,148,2.0437428958042574,2.001467895010754,1.9916819282724516,2023
SILVER,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-02-02 08:00:00,Research_2015_2024,14474-14493,14474,14493,24.283,22.959,24.283,5.11116617229343,19,11,0.26900874591018054,0.510625293922476,1.8981735786871738,1.0989425981873113,0.9371727748691165,0.8900523560209469,2.6277930374734346,2023-02-02 12:00:00,24.413,22.894239828085755,27.453520343828494,2023-02-03 12:00:00,22.894239828085755,SL,6,1.518760171914245,-1.0,-1.02304511314376,2023
EURJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-02-05 20:00:00,Research_2015_2024,14446-14451,14446,14451,141.9,139.93,141.9,3.4004003266818703,5,6,0.6800800653363741,0.8055093836471392,1.184433164128589,1.421319796954307,0.8837209302325335,0.11627906976746645,2.739125800092642,2023-02-06 00:00:00,142.71,139.78516411225598,148.619671775488,2023-02-10 04:00:00,139.78516411225598,SL,25,2.924835887744024,-1.0,-1.0042737440594078,2023
EURJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-02-27 12:00:00,Research_2015_2024,14529-14543,14529,14543,144.13,142.17,144.13,5.268015981037909,14,11,0.3762868557884221,0.5155618608529692,1.3701298701298734,1.0765306122449005,0.7761194029850714,0.552238805970143,2.978982790359647,2023-02-27 16:00:00,144.35,142.07698585544088,148.68602828911824,2023-03-13 08:00:00,142.07698585544088,SL,60,2.273014144559113,-1.0,-1.005499305857779,2023
USDJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-03-07 20:00:00,Research_2015_2024,14746-14756,14746,14756,137.1,135.364,137.1,3.7564924809862204,10,11,0.37564924809862205,0.3979568647379112,1.0593841642228778,1.1653225806451657,0.8893709327549035,0.6117136659436448,3.1177158061689334,2023-03-08 00:00:00,137.392,135.24846669274683,141.66406661450634,2023-03-10 12:00:00,135.24846669274683,SL,15,2.143533307253165,-1.0,-1.004665194595369,2023
EURJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-03-21 08:00:00,Research_2015_2024,14638-14645,14638,14645,142.17,138.81,142.17,3.4623502877044263,7,7,0.4946214696720609,0.550560802551643,1.1130952380952457,1.1130952380952457,0.8000000000000163,0.7047619047619249,0.47427337091345445,2023-03-21 12:00:00,142.54,138.56739023201,150.51521953598,2023-04-30 20:00:00,150.51521953598,TP,171,3.9726097679899794,2.007551710777582,2.004405164620265,2023
SILVER,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-03-30 04:00:00,Research_2015_2024,14728-14740,14728,14740,23.519,22.808,23.519,3.4781129441332324,12,11,0.28984274534443605,0.34109610384224437,1.1768316072113558,1.0787623066104093,0.7654320987654292,0.7438271604938306,3.4943814747558446,2023-03-30 08:00:00,23.574,22.756894701565162,25.211210596869673,2023-04-12 00:00:00,25.211210596869673,TP,48,0.8171052984348393,2.003671497426023,1.9608373607889913,2023
USDJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-04-17 12:00:00,Research_2015_2024,14923-14937,14923,14937,134.043,132.168,134.043,3.755491942888364,14,8,0.268249424492026,0.5878596721267881,2.1914666666666527,1.2522666666666586,0.9336550060313554,0.8938480096501551,2.9562317303045846,2023-04-17 16:00:00,134.514,132.04318279705336,139.46163440589325,2023-05-24 20:00:00,139.46163440589325,TP,168,2.470817202946648,2.002428346375761,1.9983811024161249,2023
XAUUSD,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-05-31 08:00:00,Research_2015_2024,14997-15010,14997,15010,1957.215,1931.905,1957.215,3.2723149481568035,13,7,0.25171653447360026,0.5238068066248663,2.080939210927372,1.1205057289608924,0.9220338983051153,0.7237288135593742,0.03131692263414658,2023-05-31 12:00:00,1960.305,1929.971353605858,2020.8522927882843,2023-06-15 04:00:00,1929.971353605858,SL,66,30.33364639414208,-1.0,-1.0115383424548565,2023
AUDJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-06-04 20:00:00,Research_2015_2024,15120-15136,15120,15136,92.008,90.259,92.008,4.106032441289007,16,8,0.25662702758056294,0.6576342696489915,2.5626072041166448,1.2813036020583224,0.7486631016042907,0.7486631016042907,2.9569082074188584,2023-06-05 00:00:00,92.501,90.15251033966436,97.19497932067128,2023-06-16 04:00:00,97.19497932067128,TP,56,2.3484896603356447,1.9987225832624762,1.993400013522824,2023
GBPJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-06-09 00:00:00,Research_2015_2024,16550-16567,16550,16567,174.64,172.64,174.64,4.625004959244886,17,11,0.27205911524969917,0.4709095958503904,1.7309090909090983,1.1200000000000045,0.666666666666638,0.4242424242423668,2.891709898468035,2023-06-09 04:00:00,174.87,172.53189200781276,179.57621598437447,2023-06-16 00:00:00,179.57621598437447,TP,29,2.338107992187247,2.0128308872388345,2.004276962412945,2023
XAUUSD,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-06-16 04:00:00,Research_2015_2024,15080-15086,15080,15086,1960.205,1924.898,1960.205,3.6832597324143954,6,4,0.6138766220690659,0.9527110631397353,1.5519585351346836,1.0346390234231224,0.7911494252873773,0.5555172413793316,0.7643423287861345,2023-06-16 08:00:00,1961.465,1922.5015493988326,2039.2809012023351,2023-06-21 12:00:00,1922.5015493988326,SL,20,38.963450601167324,-1.0,-1.0089827773105304,2023
SILVER,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-06-16 08:00:00,Research_2015_2024,15082-15088,15082,15088,24.072,23.203,24.072,3.471665164716086,6,5,0.5786108607860143,0.7047200633554875,1.2179516685845821,1.0149597238204853,0.8937198067632928,0.5458937198067592,1.0082139267757273,2023-06-16 12:00:00,24.088,23.140421960444804,25.974156079110394,2023-06-20 12:00:00,23.140421960444804,SL,13,0.9475780395551965,-1.0,-1.0369362717781319,2023
CHFJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-06-22 00:00:00,Research_2015_2024,15211-15223,15211,15223,158.791,157.185,158.791,3.335913086429243,12,9,0.27799275720243694,0.3881974409418822,1.396430053964295,1.0473225404732214,0.6035087719298214,0.47368421052628956,3.8050192400642957,2023-06-22 04:00:00,158.871,157.06464314728902,162.47171370542193,2023-07-19 04:00:00,162.47171370542193,TP,118,1.8063568527109908,1.993356794377563,1.9822847850068976,2023
XAUUSD,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-07-11 08:00:00,Research_2015_2024,15185-15192,15185,15192,1934.745,1912.585,1934.745,3.3824436476964226,7,5,0.48320623538520324,0.7222799341561136,1.4947653429602892,1.067689530685921,0.6809246736908287,0.640037741783297,2.0868859847320267,2023-07-11 12:00:00,1936.205,1910.9471308802076,1986.8407382395844,2023-07-20 00:00:00,1986.8407382395844,TP,40,25.257869119792304,2.0047509946080866,1.9908939270011492,2023
CHFJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-08-08 00:00:00,Research_2015_2024,15419-15431,15419,15431,163.756,161.951,163.756,3.3105219756503934,12,6,0.27587683130419943,0.6089159534160314,2.2072022160664946,1.103601108033247,0.8400000000000198,0.8337499999999901,2.140346978527793,2023-08-08 04:00:00,163.942,161.81469219013826,168.19961561972352,2023-09-18 04:00:00,164.842,max_hold,180,2.1273078098617475,0.42306994588549746,0.413668391532495,2023
EURJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-08-21 20:00:00,Research_2015_2024,15291-15302,15291,15302,159.32,157.64,159.32,4.6957311440462295,11,8,0.42688464945874816,0.5939540881606129,1.3913690476190559,1.0119047619047679,0.45454545454543105,0.2272727272727801,2.6016334668257284,2023-08-22 00:00:00,159.33,157.55055705978128,162.91888588043744,2023-08-23 04:00:00,157.55055705978128,SL,7,1.779442940218729,-1.0,-1.007024670315336,2023
USDJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-08-27 20:00:00,Research_2015_2024,15503-15516,15503,15516,146.402,144.538,146.402,5.1648893657317565,13,14,0.39729918197936587,0.39742097817249405,1.000306560392401,1.0772532188841242,0.6981981981981769,0.6846846846845993,2.7196709539745267,2023-08-28 00:00:00,146.547,144.4477754149214,150.74244917015716,2023-09-01 12:00:00,144.4477754149214,SL,27,2.099224585078588,-1.0,-1.0047636637218673,2023
USDJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-09-05 00:00:00,Research_2015_2024,15545-15558,15545,15558,146.535,144.441,146.535,6.351793396622294,13,10,0.48859949204786873,0.6976659413673061,1.427889207258846,1.0983763132760354,0.885416666666716,0.7048611111110946,2.1805885995477947,2023-09-05 04:00:00,146.74,144.3585823319004,151.50583533619923,2023-10-16 04:00:00,149.57,max_hold,180,2.3814176680996013,1.1883677684554834,1.1841685890616516,2023
SILVER,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-09-18 16:00:00,Research_2015_2024,15472-15491,15472,15491,23.216,22.286,23.216,5.202440859297248,19,14,0.2738126768051183,0.37879523307325613,1.383410138248849,1.0193548387096782,1.0,0.7777777777777811,0.7595062585962141,2023-09-18 20:00:00,23.232,22.24130943910982,25.219381121780366,2023-09-29 16:00:00,22.24130943910982,SL,54,0.9906905608901795,-1.0,-1.0353288921704786,2023
XAUUSD,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-09-18 16:00:00,Research_2015_2024,15469-15489,15469,15489,1930.558,1900.898,1930.558,5.846538120340762,20,14,0.29232690601703815,0.45516096189253274,1.5570272613428333,1.0899190829399834,0.9540713324360465,0.7183714670255738,2.5179604897452883,2023-09-18 20:00:00,1933.155,1899.6297281017628,2000.4155437964741,2023-09-26 16:00:00,1899.6297281017628,SL,36,33.52527189823718,-1.0,-1.0104398855007808,2023
USDJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-10-18 12:00:00,Research_2015_2024,15739-15756,15739,15756,149.827,148.739,149.827,4.281411120225031,17,7,0.2518477129544136,0.632992242827394,2.5133928571428816,1.0349264705882455,0.9215686274510503,0.7333333333333928,1.837831892100855,2023-10-18 16:00:00,149.865,148.67546954418484,152.24406091163036,2023-11-20 08:00:00,148.67546954418484,SL,141,1.1895304558151736,-1.0,-1.0084066784092032,2023
GBPJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-10-31 04:00:00,Research_2015_2024,17176-17185,17176,17185,182.55,180.76,182.55,3.4319778174698428,9,6,0.38133086860776033,0.7413583367346386,1.9441340782122862,1.2960893854748576,1.0,0.9540229885057565,2.121519110283906,2023-10-31 08:00:00,183.05,180.62960871433313,187.98078257133378,2023-11-14 12:00:00,187.98078257133378,TP,63,2.4203912856668808,2.037184070415791,2.028920943656734,2023
CHFJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-11-08 08:00:00,Research_2015_2024,15811-15829,15811,15829,167.217,165.702,167.217,4.546685410522915,18,19,0.25259363391793976,0.26931035695471783,1.066180302240748,1.1254125412541227,0.9532019704434037,0.7266009852217543,2.2822222036379203,2023-11-08 12:00:00,167.405,165.61869755749464,170.98360488501075,2023-12-07 08:00:00,165.61869755749464,SL,129,1.7863024425053595,-1.0,-1.0111963122952075,2023
SILVER,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-11-14 12:00:00,Research_2015_2024,15739-15752,15739,15752,22.982,21.867,22.982,4.537049057002576,13,6,0.34900377361558277,0.8375568886992804,2.3998505231689107,1.1076233183856512,0.9220231822971567,0.8166491043203373,2.22342986308035,2023-11-14 16:00:00,23.09,21.805561387259022,25.694877225481957,2023-12-03 20:00:00,25.694877225481957,TP,81,1.2844386127409777,2.02802780891426,2.0007785502476194,2023
XAUUSD,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-11-15 00:00:00,Research_2015_2024,15738-15750,15738,15750,1965.498,1931.515,1965.498,4.543274105053503,12,9,0.3786061754211253,0.5229310024953607,1.3812004041236314,1.0359003030927236,0.9617375231053816,0.7953789279113174,1.0850784225903665,2023-11-15 04:00:00,1966.705,1929.6450379850405,2040.8639240299192,2023-11-28 16:00:00,2040.8639240299192,TP,58,37.05996201495941,2.0010523486231504,1.9916081943129311,2023
GBPJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2023-11-22 04:00:00,Research_2015_2024,17276-17284,17276,17284,186.74,184.45,186.74,4.297550249045275,8,6,0.5371937811306594,0.7256416723278779,1.3508005822416307,1.013100436681223,0.9310344827586184,0.9310344827586184,1.6453710422477805,2023-11-22 08:00:00,186.8,184.3167845710176,191.67643085796485,2023-12-07 00:00:00,184.3167845710176,SL,66,2.483215428982419,-1.0,-1.0080540736685812,2023
USDJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2024-02-02 12:00:00,Research_2015_2024,16214-16226,16214,16226,147.926,145.896,147.926,3.41811497619876,12,5,0.28484291468323003,0.8018257889979551,2.8149753694581268,1.172906403940886,0.9645583424209236,0.9525627044710919,1.7875564716415893,2024-02-02 16:00:00,148.278,145.7475263519414,153.33594729611718,2024-03-14 16:00:00,148.233,max_hold,180,2.530473648058603,-0.017783232018445165,-0.02173506135587493,2024
EURJPY,H4,RS100_RECLAIM_RR2,右肩速度 >= 左肩速度、終値が左肩起点を上抜け、RR2.0,2024-02-08 04:00:00,Research_2015_2024,16032-16044,16032,16044,160.25,158.91,160.25,3.5406278429572757,12,8,0.2950523202464397,0.45909260277151615,1.5559701492537437,1.0373134328358293,0.634146341463467,0.6097560975609807,1.6420949870574677,2024-02-08 08:00:00,160.3,158.81538401242415,163.26923197515174,2024-02-22 04:00:00,163.26923197515174,TP,61,1.4846159875758644,2.0,1.991580314300401,2024
